icao_id,faa_id,name,lat,lon,elevation_m,state,country,market_group,has_metar,has_taf
K12N,12N,Andover/Aeroflex Arpt,41.0093,-74.73627,178.0,NJ,US,NJ,True,False
K13A,,Nogales ,31.42,-110.85,1198.0,AZ,US,AZ,False,False
K13G,,Niagara ,43.27,-79.06,82.0,NY,US,NY,False,False
K13K,13K,Eureka Muni,37.85191,-96.29293,367.0,KS,US,KS,True,False
K14Y,14Y,Long Prairie Muni,45.9017,-94.87274,404.0,MN,US,MN,True,False
K15J,15J,Adel,31.1378,-83.4533,236.0,GA,US,GA,False,False
K15M,15M,Iuka Arpt,34.77454,-88.16761,192.0,MS,US,MS,True,False
K16G,16G,Tiffin,41.094101,-83.212502,786.0,OH,US,OH,False,False
K16J,16J,Dawson Muni,31.7435,-84.417,333.0,GA,US,GA,True,False
K17G,17G,Bucyrus,40.781803,-82.974408,1003.0,OH,US,OH,False,False
K17J,17J,Donaldsonville Muni,31.0038,-84.87942,42.0,GA,US,GA,True,False
K18A,18A,Canon/Franklin Cnty,34.34183,-83.13162,260.0,GA,US,GA,True,False
K18C,18C,San Francisco,37.765,-122.3903,47.0,CA,US,CA,False,False
K18H,18H,Lucius,26.1283,-92.0333,30.0,LA,US,LA,True,False
K19A,,Jefferson/Jackson Cnty,34.174,-83.561,290.0,GA,US,GA,True,False
K19D,,Mora Muni ,45.88,-93.27,309.0,MN,US,MN,False,False
K19S,19S,Sublette Muni,37.496,-100.834,886.0,KS,US,KS,True,False
K1A5,1A5,Franklin/Macon Cnty,35.22276,-83.41496,611.0,NC,US,NC,True,False
K1A6,1A6,Middlesboro/Bell Cnty,36.6087,-83.73688,348.0,KY,US,KY,True,False
K1A9,1A9,Prattville Arpt,32.43738,-86.5098,65.0,AL,US,AL,True,False
K1AM,,Alpha,47.281,-110.801,1228.0,MT,US,MT,True,False
K1AN,,Alpha,47.97,-100.58,483.0,ND,US,ND,True,False
K1AW,,Alpha,41.329,-104.265,1670.0,WY,US,WY,True,False
K1B1,1B1,Hudson,42.291302,-73.710297,198.0,NY,US,NY,False,False
K1B7,,Boothville/PHI Heliport,29.354,-89.436,1.0,LA,US,LA,True,False
K1B9,1B9,Mansfield Muni,42.0,-71.197,37.0,MA,US,MA,True,False
K1BM,,Bravo,47.285,-110.359,1234.0,MT,US,MT,True,False
K1BN,,Bravo,47.91,-100.93,589.0,ND,US,ND,True,False
K1BW,,Bravo,41.511,-103.995,1606.0,NE,US,NE,True,False
K1CM,,Charlie,47.096,-110.164,1338.0,MT,US,MT,True,False
K1CN,,Charlie,47.71,-101.01,599.0,ND,US,ND,True,False
K1CW,,Charlie,41.581,-103.573,1370.0,NE,US,NE,True,False
K1D1,1D1,Milbank Muni,45.231,-96.566,340.0,SD,US,SD,True,False
K1D8,1D8,Redfield Muni,44.86,-98.529,398.0,SD,US,SD,True,False
K1DM,,Delta,47.376,-109.814,1093.0,MT,US,MT,True,False
K1DN,,Delta,47.8,-101.3,632.0,ND,US,ND,True,False
K1DW,,Delta,41.361,-103.794,1539.0,NE,US,NE,True,False
K1EM,,Echo,47.454,-109.416,1118.0,MT,US,MT,True,False
K1EN,,Echo,47.75,-101.67,641.0,ND,US,ND,True,False
K1EW,,Echo,41.103,-103.983,1609.0,NE,US,NE,True,False
K1F0,1F0,Ardmore/Downtown Exec,34.15076,-97.1242,256.0,OK,US,OK,True,False
K1FM,,Foxtrot,47.605,-112.311,1344.0,MT,US,MT,True,False
K1FN,,Foxtrot,47.9,-101.67,619.0,ND,US,ND,True,False
K1FW,,Foxtrot,41.364,-103.489,1451.0,NE,US,NE,True,False
K1G0,1G0,Bowling Gr,41.390999,-83.630096,673.0,OH,US,OH,False,False
K1G3,1G3,Kent,41.151402,-81.4151,1134.0,OH,US,OH,False,False
K1G4,1G4,Peach Spri,35.985787,-113.817072,4825.0,AZ,US,AZ,False,False
K1G7,,Mississippi Can,28.78,-89.05,18.0,LA,US,LA,False,False
K1GM,,Golf,47.325,-112.093,1317.0,MT,US,MT,True,False
K1GN,,Golf,48.12,-101.96,644.0,ND,US,ND,True,False
K1GW,,Golf,41.208,-103.097,1335.0,NE,US,NE,True,False
K1H2,1H2,Effingham Cnty,39.07117,-88.52928,174.0,IL,US,IL,True,False
K1HM,,Hotel,47.698,-111.943,1181.0,MT,US,MT,True,False
K1HN,,Hotel,47.97,-102.22,578.0,ND,US,ND,True,False
K1HW,,Hotel,41.325,-102.83,1265.0,NE,US,NE,True,False
K1II,,Himsel AAF,39.341,-86.03,214.0,IN,US,IN,True,False
K1IM,,India,47.312,-111.473,1110.0,MT,US,MT,True,False
K1IN,,India,48.34,-102.3,678.0,ND,US,ND,True,False
K1IW,,India,41.046,-102.865,1294.0,NE,US,NE,True,False
K1J0,,Tri Cnty Arpt,30.848,-85.602,26.0,FL,US,FL,True,False
K1JM,,Julie,47.751,-111.547,1154.0,MT,US,MT,True,False
K1JN,,Juliet,48.41,-101.89,670.0,ND,US,ND,True,False
K1JW,,Juliet,40.961,-103.199,1382.0,CO,US,CO,True,False
K1K1,1K1,Benton/Stearman Fld,37.774,-97.114,411.0,KS,US,KS,True,False
K1K5,,Elkhart ,37.0,-101.88,1102.0,KS,US,KS,False,False
K1K8,1K8,Ketchum/S Grand Lake Arpt,36.543,-95.012,234.0,OK,US,OK,True,False
K1KM,,Kilo,46.444,-109.801,1332.0,MT,US,MT,True,False
K1KN,,Kilo,48.55,-102.12,693.0,ND,US,ND,True,False
K1KW,,Kilo,41.137,-103.488,1443.0,NE,US,NE,True,False
K1L0,,Reserve/Port of South Louisiana Exec,30.087,-90.583,2.0,LA,US,LA,True,False
K1LM,,Lima,46.694,-109.74,1417.0,MT,US,MT,True,False
K1LN,,Lima,48.79,-102.27,601.0,ND,US,ND,True,False
K1LW,,Lima,40.921,-103.691,1514.0,CO,US,CO,True,False
K1M4,1M4,Haleyville/Posey Fld,34.28317,-87.59863,283.0,AL,US,AL,True,False
K1M5,1M5,Portland Muni,36.59556,-86.47801,239.0,TN,US,TN,True,False
K1MM,,Mike,47.014,-109.63,1256.0,MT,US,MT,True,False
K1MN,,Mike,48.67,-101.88,569.0,ND,US,ND,True,False
K1MW,,Mike,40.704,-103.477,1338.0,CO,US,CO,True,False
K1NM,,November,47.059,-109.031,1169.0,MT,US,MT,True,False
K1NN,,November,48.76,-101.59,516.0,ND,US,ND,True,False
K1NW,,November,40.632,-103.836,1461.0,CO,US,CO,True,False
K1O2,1O2,Lakeport,38.9906005859,-122.901000977,1379.0,CA,US,CA,False,False
K1O5,,Montague,41.728,-122.543,768.0,CA,US,CA,False,False
K1OM,,Oscar,47.328,-108.927,1088.0,MT,US,MT,True,False
K1ON,,Oscar,48.82,-101.28,466.0,ND,US,ND,True,False
K1OW,,Oscar,40.885,-103.999,1650.0,CO,US,CO,True,False
K1P1,1P1,Plymouth Muni,43.77713,-71.75597,155.0,NH,US,NH,True,False
K1QW,,Yakima Training Rngl,46.797,-120.165,895.0,WA,US,WA,True,False
K1R7,1R7,Brookhaven/Lincoln Cnty Arpt,31.6057,-90.40717,142.0,MS,US,MS,True,False
K1R8,1R8,Bay Minette Muni,30.86907,-87.8184,76.0,AL,US,AL,True,False
K1S3,1S3,Forsyth/Tillitt Fld,46.26949,-106.6196,831.0,MT,US,MT,True,False
K1S5,1S5,Sunnyside Muni,46.32876,-119.97353,228.0,WA,US,WA,True,False
K1U7,1U7,Paris/Bear Lake Cnty Arpt,42.252,-111.337,1808.0,ID,US,ID,True,False
K1V1,,Rifle ,39.53,-107.8,1622.0,CO,US,CO,False,False
K1V4,,St Johnsbury,44.42,-72.019,213.0,VT,US,VT,True,False
K1V6,1V6,Canon City/Fremont Cnty Arpt,38.42559,-105.10477,1658.0,CO,US,CO,True,False
K1Y7,,Yuma Prvg Grounds,33.016,-114.245,301.0,AZ,US,AZ,False,False
K1YT,,Yagabond,46.668,-120.457,423.0,WA,US,WA,True,False
K20G,,Ashtabula ,41.92,-80.8,178.0,OH,US,OH,False,False
K20U,20U,Beach Arpt,46.92509,-103.98516,839.0,ND,US,ND,True,False
K20V,20V,Kremmling/McElroy Fld,40.05631,-106.37438,2259.0,CO,US,CO,True,False
K21D,21D,Lake Elmo Arpt,45.00019,-92.8549,281.0,MN,US,MN,True,False
K22G,,Elyria/Lorain C,41.35,-82.18,242.0,OH,US,OH,False,False
K22N,22N,Lehighton/Arner Mem,40.81155,-75.76475,159.0,PA,US,PA,True,False
K24A,24A,Sylva/Jackson Cnty,35.31562,-83.20714,864.0,NC,US,NC,True,False
K24J,24J,Live Oak/Suwannee Cnty,30.29896,-83.02255,30.0,FL,US,FL,True,False
K26N,26N,Ocean City,39.2635,-74.607498,5.0,NJ,US,NJ,False,False
K27K,27K,Georgetown/Scott Cnty,38.23903,-84.43364,283.0,KY,US,KY,True,False
K27U,,Salmon,45.18,-113.9,1210.0,ID,US,ID,False,False
K28J,28J,Palatka Muni,29.66019,-81.69176,9.0,FL,US,FL,True,False
K28K,,Grncyn Blk52,27.88,-91.5,1.0,LA,US,LA,True,False
K29G,,Ravenna/Portage,41.22,-81.25,365.0,OH,US,OH,False,False
K2A0,2A0,Dayton/Anton Arpt,35.48172,-84.9322,219.0,TN,US,TN,True,False
K2C2,,White Sands Tes,32.38,-106.48,1244.0,NM,US,NM,True,False
K2C8,2C8,Cavalier Muni,48.78379,-97.62966,271.0,ND,US,ND,True,False
K2CB,,Camp Blanding,29.95,-81.98,60.0,FL,US,FL,False,False
K2D5,2D5,Oakes Muni,46.17391,-98.08298,407.0,ND,US,ND,True,False
K2DP,,Stumpy Point Gnry Rngl,35.672,-75.892,1.0,NC,US,NC,True,False
K2F5,,Lamesa Muni,32.757,-101.918,914.0,TX,US,TX,True,False
K2G2,2G2,Steubenville/Jefferson Cnty,40.359,-80.7,365.0,OH,US,OH,True,False
K2G4,2G4,Oakland/Garrett Cnty,39.58274,-79.34184,908.0,MD,US,MD,True,False
K2G9,2G9,Somerset Cnty Arpt,40.04014,-79.01578,677.0,PA,US,PA,True,False
K2I0,2I0,Madisonville Muni,37.35815,-87.39768,127.0,KY,US,KY,True,False
K2IS,2IS,Clewistown/Airglades Arpt,26.73905,-81.05279,20.0,FL,US,FL,True,False
K2J3,2J3,Louisville Muni,32.98602,-82.38273,97.0,GA,US,GA,True,False
K2J5,2J5,Millen Arpt,32.89135,-81.96638,72.0,GA,US,GA,True,False
K2J9,2J9,Quincy Muni,30.59875,-84.55499,62.0,FL,US,FL,True,False
K2LS,2L5,Galliano,29.413,-90.298,0.0,LA,US,LA,True,False
K2M2,2M2,Lawrenceburg/Lawrence Cnty,35.23719,-87.26114,286.0,TN,US,TN,True,False
K2M8,2M8,Millington/Baker Arpt,35.276,-89.931,75.0,TN,US,TN,True,False
K2O1,2O1,Quincy,39.943902,-120.945,3415.0,CA,US,CA,False,False
K2P2,2P2,Washington Island,45.388,-86.924,182.0,WI,US,WI,True,False
K2R2,2R2,Indianapolis/Hendrick Cnty,39.75109,-86.47318,273.0,IN,US,IN,True,False
K2R9,2R9,Kenedy/Karnes Cnty,28.82673,-97.86757,88.0,TX,US,TX,True,False
K2S8,2S8,Wilbur,47.75419998168945,-118.74299621582031,2182.0,WA,US,WA,False,False
K2V5,2V5,Wray Muni,40.1,-102.241,1117.0,CO,US,CO,True,False
K2V6,2V6,Yuma Muni,40.10468,-102.71278,1257.0,CO,US,CO,True,False
K2W6,2W6,Leonardtown/St Marys,38.315,-76.55,40.0,MD,US,MD,True,False
K2WX,,Buffalo/Harding Cnty,45.60427,-103.54698,925.0,SD,US,SD,True,False
K32S,32S,Stevensvil,46.525101,-114.053001,3610.0,MT,US,MT,False,False
K32Y,,Portage ,47.23,-88.63,190.0,MI,US,MI,False,False
K33N,33N,Dover/Cheswold Arpk,39.218,-75.597,17.0,DE,US,DE,True,False
K33V,33V,Walden/Jackson Cnty,40.74542,-106.27538,2486.0,CO,US,CO,True,False
K35A,35A,Union/Union Cnty,34.68494,-81.6421,186.0,SC,US,SC,True,False
K36K,36K,Lakin/Kearney Cnty,37.97069,-101.25541,938.0,KS,US,KS,True,False
K36U,,Heber/McDonald Fld,40.483,-111.427,1718.0,UT,US,UT,True,True
K37W,,Erwin-Harnett C,35.38,-78.73,60.0,NC,US,NC,False,False
K38S,38S,Deer Lodge Cnty,46.38897,-112.76935,1430.0,MT,US,MT,True,False
K3A1,,Cullman/Folsom Fld,34.268,-86.858,294.0,AL,US,AL,True,False
K3A6,,Newhall,34.36,-118.57,427.0,CA,US,CA,False,False
K3AU,3AU,Augusta Muni,37.67292,-97.07922,403.0,KS,US,KS,True,False
K3B1,3B1,Greenville ,45.46,-69.55,427.0,ME,US,ME,False,False
K3B2,,Marshfield Airp,42.1,-70.68,3.0,MA,US,MA,False,False
K3D2,3D2,Ephraim/Fish Creek,45.13483,-87.18809,233.0,WI,US,WI,True,False
K3DU,,Drummond,46.67,-113.15,1202.0,MT,US,MT,False,False
K3F3,3F3,Mansfield/Williams Arpt,32.07181,-93.76405,96.0,LA,US,LA,True,False
K3HT,,Harlowton,46.43,-109.83,1268.0,MT,US,MT,True,False
K3I2,3I2,Point Pleasant/Mason,38.914,-82.103,195.0,WV,US,WV,True,False
K3J1,3J1,Ridgeland Arpt,32.4969,-80.9947,79.0,SC,US,SC,True,False
K3J7,,Greensboro/Greene Cnty,33.598,-83.14,207.0,GA,US,GA,True,False
K3K3,3K3,Syracuse/Hamilton Cnty,37.99878,-101.7502,1010.0,KS,US,KS,True,False
K3K7,3K7,Leoti/Hoard Mem,38.4566,-101.3527,1005.0,KS,US,KS,True,False
K3K8,3K8,Coldwater/Comanche Cnty,37.22254,-99.32977,640.0,KS,US,KS,True,False
K3KM,,Wichita/Col. Ja,37.75,-97.22,433.0,KS,US,KS,False,False
K3L4,3L4,Grand Chenier/Pecan Isl Arpt,29.8,-92.804,1.0,LA,US,LA,True,False
K3LF,3LF,Litchfield Muni,39.16052,-89.67423,207.0,IL,US,IL,True,False
K3MW,,Mount Werner,40.449,-106.749,3241.0,CO,US,CO,True,False
K3N8,3N8,Mahnomen Cnty,47.26,-95.928,379.0,MN,US,MN,True,False
K3NO,3NO,North Omaha,41.37,-96.02,406.0,NE,US,NE,True,False
K3OI,,Lamoni,40.62,-93.95,342.0,IA,US,IA,False,False
K3R5,,New Braunfels-N,29.7,-98.04,195.0,TX,US,TX,False,False
K3R7,3R7,Jennings Arpt,30.24265,-92.67593,5.0,LA,US,LA,True,False
K3S2,,Aurora State Arpt,45.25,-122.77,60.0,OR,US,OR,False,False
K3S8,3S8,Grants Pass Arpt,42.51,-123.388,339.0,OR,US,OR,True,False
K3SE,,Spencer,43.17,-95.15,408.0,IA,US,IA,False,False
K3SZ,,St Charles/Smartt,38.93,-90.43,133.0,MO,US,MO,False,False
K3T5,3T5,LaGrange/Fayette Rgnl,29.90637,-96.94778,96.0,TX,US,TX,True,False
K3TH,,Thompson Falls,47.6,-115.37,725.0,MT,US,MT,True,False
K3U3,3U3,Anaconda/Bowman Fld,46.15163,-112.86831,1534.0,MT,US,MT,True,False
K3W7,3W7,Electric City/Grand Coulee Arpt,47.9219,-119.0771,492.0,WA,US,WA,True,False
K40B,,Clayton Lake,46.616,-69.533,344.0,ME,US,ME,False,False
K40J,,Perry-Foley Arpt,30.072,-83.573,12.0,FL,US,FL,False,False
K40U,40U,Manila Arpt,40.986,-109.678,1882.0,UT,US,UT,True,False
K41G,,Bath,42.85,-84.48,261.0,MI,US,MI,False,False
K41I,,Eugene Island B,28.47,-91.78,30.0,LA,US,LA,False,False
K41U,41U,Manti-Ephraim Arpt,39.33232,-111.61405,1676.0,UT,US,UT,True,False
K42A,42A,Melbourne Muni,36.07128,-91.82867,224.0,AR,US,AR,True,False
K42J,42J,Keystone Airpark,29.844,-82.05,57.0,FL,US,FL,True,False
K43F,,Litchfield Muni,45.1,-94.5,347.0,MN,US,MN,False,False
K43M,,Fort Ritchie/Si,39.72,-77.43,275.0,MD,US,MD,False,False
K46D,46D,Carrington Muni,47.45092,-99.14795,488.0,ND,US,ND,True,False
K46U,46U,Alpine Arpt,43.181,-111.037,1718.0,WY,US,WY,True,False
K48A,48A,Cochran Arpt,32.39935,-83.27855,115.0,GA,US,GA,True,False
K48I,48I,Sutton/Braxton Cnty,38.684,-80.649,386.0,WV,US,WV,True,False
K48K,48K,Ness City,38.473324,-99.909324,2308.0,KS,US,KS,False,False
K49A,49A,Ellijay/Gilmer Cnty,34.63009,-84.52713,449.0,GA,US,GA,True,False
K49B,49B,Sturgis Muni,44.4284,-103.3799,986.0,SD,US,SD,True,False
K49T,49T,Dallas,32.7717,-96.8021,480.0,TX,US,TX,False,False
K4A6,4A6,Scottsboro Muni,34.688,-86.006,191.0,AL,US,AL,True,False
K4A7,,Hampton/Atlanta Speedway Arpt,33.389,-84.332,266.0,GA,US,GA,False,False
K4A9,4A9,Fort Payne/Isbell Fld,34.4759,-85.71697,273.0,AL,US,AL,True,False
K4B8,4B8,Plainville/Robertson Fld,41.69,-72.865,61.0,CT,US,CT,True,False
K4BK,,Brookings,42.05,-124.28,24.0,OR,US,OR,False,False
K4BL,,Blanding,37.62,-109.47,1840.0,UT,US,UT,True,False
K4BM,4BM,Wilkerson Pass,39.05,-105.514,3432.0,CO,US,CO,True,False
K4BQ,,Broadus,45.43,-105.4,922.0,MT,US,MT,False,False
K4CR,,Corona/Lincoln,34.1,-105.68,1981.0,NM,US,NM,True,False
K4DG,,Douglas,42.75,-105.38,1477.0,WY,US,WY,False,False
K4F2,4F2,Carthage/Panola Cnty,32.18001,-94.29764,76.0,TX,US,TX,True,False
K4HV,,Hanksville,38.416,-110.717,1314.0,UT,US,UT,True,False
K4I3,4I3,Mount Vernon/Knox Cnty,40.32681,-82.52012,361.0,OH,US,OH,True,False
K4I7,,Greencastle/Putnam Cnty,39.635,-86.816,254.0,IN,US,IN,True,False
K4I9,4I9,Mount Gile,40.524502,-82.850098,1085.0,OH,US,OH,False,False
K4KA,4KA,Tununak,60.569638,-165.246649,14.0,AK,US,AK,False,False
K4LJ,,Lamar,38.08,-102.62,1103.0,CO,US,CO,False,False
K4LW,,Lakeview,42.22,-120.35,1455.0,OR,US,OR,False,False
K4M3,4M3,Carlisle Muni,34.804,-91.707,73.0,AR,US,AR,True,False
K4M9,4M9,Corning Muni,36.404,-90.647,86.0,AR,US,AR,True,False
K4MR,4MR,Melrose Gnry Range,34.29,-103.791,1339.0,NM,US,NM,True,False
K4MY,,Moriarty,34.97,-106.05,1890.0,NM,US,NM,True,False
K4O4,4O4,Idabel/McCurtain Rgnl,33.91335,-94.8546,148.0,OK,US,OK,True,False
K4R5,4R5,La Pointe/Madeline Isl Arpt,46.78873,-90.75592,195.0,WI,US,WI,True,False
K4S1,4S1,Gold Beach Muni,42.41613,-124.42577,7.0,OR,US,OR,True,False
K4S2,4S2,Hood River/Jernstedt Arfld,45.67458,-121.53496,183.0,OR,US,OR,True,False
K4SL,,Torreon,35.799,-107.181,2106.0,NM,US,NM,False,False
K4SU,,Superior Valley/Gnry,35.33,-117.1,962.0,CA,US,CA,False,False
K4U6,4U6,Circle/Town Cnty,47.419,-105.562,739.0,MT,US,MT,True,False
K4V0,4V0,Rangely Arpt,40.09559,-108.76194,1602.0,CO,US,CO,True,False
K4V1,4V1,Walsenburg/Spanish Peaks Arfld,37.69414,-104.78807,1847.0,CO,US,CO,True,False
K4V5,,Durango ,37.28,-107.87,2012.0,CO,US,CO,False,False
K4V9,4V9,Neligh/Antelope Cnty,42.11091,-98.04096,1774.0,NE,US,NE,True,False
K53D,,Glenwood,45.65,-95.38,423.0,MN,US,MN,False,False
K54A,54A,Placida/Coal Creek Arpt,26.86011,-82.2468,2.0,FL,US,FL,True,False
K54J,54J,DeFuniak Springs Muni,30.73117,-86.15421,87.0,FL,US,FL,True,False
K57C,57C,East Troy Muni,42.79715,-88.36553,454.0,WI,US,WI,True,False
K58Y,,Silver Bay,47.2,-91.4,331.0,MN,US,MN,False,False
K59B,59B,Jackman,45.632801,-70.248802,1178.0,ME,US,ME,False,False
K5A6,5A6,Winona/Montgomery Cnty,33.469,-89.727,109.0,MS,US,MS,True,False
K5A9,5A9,Warm Springs/Roosevelt Muni,32.93621,-84.69718,268.0,GA,US,GA,True,False
K5B2,5B2,Saratoga S,43.0513,-73.861198,434.0,NY,US,NY,False,False
K5C1,5C1,Boerne/Stage Fld,29.72675,-98.69642,422.0,TX,US,TX,True,False
K5H4,5H4,Harvey Muni,47.79061,-99.93464,490.0,ND,US,ND,True,False
K5I3,,Pikeville ,37.47,-82.52,446.0,KY,US,KY,False,False
K5J0,,John Day State,44.4,-118.97,1127.0,OR,US,OR,False,False
K5K2,5K2,Tribune,38.450901,-101.750135,3620.0,KS,US,KS,False,False
K5LA,,Marathon-Venice,29.286,-89.364,0.0,LA,US,LA,True,False
K5M9,,Marion/Crittenden Cnty,37.339,-88.106,199.0,KY,US,KY,False,False
K5R0,,East Addition B,28.22,-93.75,26.0,TX,US,TX,False,False
K5R8,5R8,DeQuincey Ind Arpk,30.43678,-93.46964,26.0,LA,US,LA,True,False
K5SM,5SM,Sunlight Peak,39.426,-107.38,3229.0,CO,US,CO,True,False
K5T5,,Hillsboro,32.08,-97.1,209.0,TX,US,TX,False,False
K5T6,,Dona Ana County Intl,31.88,-106.7,1253.0,NM,US,NM,False,False
K5T9,5T9,Maverick County Arpt,28.85675,-100.51587,269.0,TX,US,TX,True,False
K5W8,,Siler City Muni,35.704,-79.504,188.0,NC,US,NC,True,False
K60R,60R,Navasota Muni,30.368,-96.113,70.0,TX,US,TX,True,False
K62Y,,Two Harbors,47.1,-91.75,328.0,MN,US,MN,False,False
K63S,63S,Colville Muni,48.544,-117.884,571.0,WA,US,WA,True,False
K65S,65S,Bonners Ferry/Boundary Cnty,48.72552,-116.29302,708.0,ID,US,ID,True,False
K66R,66R,Columbus/Well Arpt,29.63823,-96.51375,70.0,TX,US,TX,True,False
K67L,67L,Mesquite,36.833105,-114.055928,1978.0,NV,US,NV,False,False
K6A1,6A1,Butler Muni,32.57326,-84.24701,198.0,GA,US,GA,True,False
K6A2,6A2,Griffin/Spalding Cnty,33.227,-84.275,290.0,GA,US,GA,True,False
K6A3,,Andrews,35.2,-83.87,518.0,NC,US,NC,False,False
K6A4,6A4,Mountain C,36.41780090332031,-81.82510375976562,2240.0,TN,US,TN,False,False
K6B0,6B0,Middlebury/State Arpt,43.98877,-73.09516,149.0,VT,US,VT,True,False
K6B9,6B9,Skaneateles Arpt,42.91411,-76.44284,306.0,NY,US,NY,True,False
K6E5,6E5,De Smet/Wilder Arpt,44.43241,-97.55978,525.0,SD,US,SD,True,False
K6I2,6I2,Lebanon-Springfield/Hoerter Fld,37.63517,-85.24181,258.0,KY,US,KY,True,False
K6K4,6K4,Fairview,36.2901,-98.4758,1272.0,OK,US,OK,False,False
K6L4,6L4,Logan Cnty,37.85525,-81.91497,504.0,WV,US,WV,True,False
K6L9,,Huntington Beach,33.653,-118.006,22.0,CA,US,CA,False,False
K6P9,6P9,Ranger Arpt,32.42935,-98.59594,451.0,TX,US,TX,True,False
K6R3,6R3,Cleveland Muni,30.35798,-95.00697,44.0,TX,US,TX,True,False
K6R6,,Dryden/Terrell Cnty,30.04816,-102.21266,702.0,TX,US,TX,True,False
K6S0,6S0,Big Timber Arpt,45.80628,-109.97357,1364.0,MT,US,MT,True,False
K6S2,6S2,Florence Muni,43.98385,-124.10996,16.0,OR,US,OR,True,False
K6S5,,Hamilton/Ravalli Cnty,46.245,-114.127,1112.0,MT,US,MT,False,False
K6S8,6S8,Laurel Muni,45.703,-108.761,1072.0,MT,US,MT,True,False
K74V,74V,Roosevelt Muni,40.27992,-110.04975,1567.0,UT,US,UT,True,False
K75S,,Burlington/Mt V,48.47,-122.42,43.0,WA,US,WA,False,False
K76S,,Oak Harbor Airp,48.25,-122.67,58.0,WA,US,WA,False,False
K77M,,Malta,42.32,-113.33,1375.0,ID,US,ID,True,False
K77S,77S,Creswell/Hobby Fld,43.93238,-123.00592,161.0,OR,US,OR,True,False
K79J,79J,Andalusia/Benton Fld,31.30614,-86.39018,93.0,AL,US,AL,True,False
K79S,79S,Fort Benton Arpt,47.845,-110.636,874.0,MT,US,MT,True,False
K7B5,,West Cameron 560,28.28,-93.18,0.0,LA,US,LA,False,False
K7BM,78M,Bald Mountain,38.799,-106.219,2996.0,CO,US,CO,True,False
K7L2,7L2,Linton Muni,46.21903,-100.24488,541.0,ND,US,ND,True,False
K7LI,,Monroe,38.65,-112.2,1829.0,UT,US,UT,False,False
K7N0,,New Orleans/Superdome,29.953,-90.083,0.0,LA,US,LA,True,False
K7R1,,Golden Tri ,29.3,-89.4,2.0,LA,US,LA,False,False
K7R3,,Amelia/Lake Palourd,29.693,-91.099,2.0,LA,US,LA,True,False
K7R4,,Intracoastal City,29.78,-92.13,5.0,LA,US,LA,True,False
K7R5,,Cameron Heliport,29.78,-93.3,1.0,LA,US,LA,True,False
K7R8,,South Marsh Isl,28.3,-91.98,23.0,LA,US,LA,True,False
K7S0,7S0,Ronan Arpt,47.56763,-114.09986,941.0,MT,US,MT,True,False
K7S1,,Twin Bridges Arpt,45.534,-112.303,1456.0,MT,US,MT,True,False
K7S6,7S6,White Sulphur Spring,46.497,-110.91,1543.0,MT,US,MT,True,False
K7W4,7W4,Bumpass/Lake Anna,37.9667,-77.74534,115.0,VA,US,VA,True,False
K7W6,7W6,Engelhard/Hyde Cnty,35.55939,-75.95503,1.0,NC,US,NC,True,False
K81R,81R,San Saba Muni,31.23212,-98.7154,381.0,TX,US,TX,True,False
K82C,82C,Mauston/New Lisbon Arpt,43.83853,-90.13448,273.0,WI,US,WI,True,False
K82V,82V,Pine Bluffs Muni,41.15096,-104.12876,1563.0,WY,US,WY,True,False
K87D,,Dodge Center-Do,44.02,-92.83,396.0,MN,US,MN,False,False
K87Q,,Pt Piedras ,35.67,-121.28,21.0,CA,US,CA,False,False
K88M,88M,Eureka,48.968332,-115.07947,2668.0,MT,US,MT,False,False
K8A0,8A0,Albertville Muni,34.23158,-86.24814,313.0,AL,US,AL,True,False
K8A1,8A1,Guntersville Muni,34.39963,-86.26823,615.0,AL,US,AL,True,False
K8A3,8A3,Livingston Muni,36.41643,-85.3061,413.0,TN,US,TN,True,False
K8A4,8A4,Indianapol,39.765899658203,-86.148902893066,732.0,IN,US,IN,False,False
K8B0,8B0,Rangeley/Bean Muni,44.99,-70.66235,552.0,ME,US,ME,True,False
K8D3,8D3,Sisseton Muni,45.669,-96.99182,535.0,SD,US,SD,True,False
K8D4,8D4,Sparta/Miller Arpt,43.12949,-85.67792,775.0,MI,US,MI,True,False
K8GK,8GK,Sparta,38.679499,-84.928898,830.0,KY,US,KY,False,False
K8S0,,Browning/Star Arstrp,48.601,-113.115,1419.0,MT,US,MT,False,False
K8T6,8T6,George West/Live Oak Cnty,28.36559,-98.11741,39.0,TX,US,TX,True,False
K8V7,8V7,Springfield Muni,37.45472,-102.61923,1338.0,CO,US,CO,True,False
K8W2,8W2,New Market Arpt,38.65545,-78.70826,295.0,VA,US,VA,True,False
K8Y8,,Crane Lake,48.27,-92.48,350.0,MN,US,MN,False,False
K90J,,Astor ,29.12,-81.56,33.0,FL,US,FL,False,False
K92S,,Cape Blanco ,42.83,-124.57,33.0,OR,US,OR,True,False
K96D,96D,Walhalla Muni,48.94017,-97.90527,290.0,ND,US,ND,True,False
K97Q,,Point Reyes ,38.0,-123.02,87.0,CA,US,CA,False,False
K98D,98D,Onida,44.700802,-100.100998,1874.0,SD,US,SD,False,False
K99Q,,Port Chicago,38.03,-122.03,12.0,CA,US,CA,False,False
K9A1,,Covington Muni,33.632,-83.848,242.0,GA,US,GA,True,False
