corridor,segment,TOD,DOW,Month,TI_score,SI_multiplier,LI_multiplier,CTS_score,CTS_toggle_%
Charlotte->South Florida,Light Jet,13:00-15:59,Monday,Jun,8,0.9,1.1,7.920000000000001,25.0
Charlotte->South Florida,Light Jet,16:00-18:59,Monday,Jun,4,0.9,1.1,3.9600000000000004,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Monday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Tuesday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Tuesday,Jun,2,0.9,1.1,1.9800000000000002,-5.0
Charlotte->South Florida,Light Jet,09:00-12:59,Tuesday,Jun,9,0.9,1.1,8.91,30.0
Charlotte->South Florida,Light Jet,13:00-15:59,Tuesday,Jun,7,0.9,1.1,6.930000000000001,15.0
Charlotte->South Florida,Light Jet,16:00-18:59,Tuesday,Jun,4,0.9,1.1,3.9600000000000004,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Tuesday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Wednesday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Wednesday,Jun,3,0.9,1.1,2.9700000000000006,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Wednesday,Jun,10,0.9,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Wednesday,Jun,8,0.9,1.1,7.920000000000001,25.0
Charlotte->South Florida,Light Jet,16:00-18:59,Wednesday,Jun,6,0.9,1.1,5.940000000000001,10.0
Charlotte->South Florida,Light Jet,19:00-23:59,Wednesday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Thursday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Thursday,Jun,4,0.9,1.1,3.9600000000000004,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Thursday,Jun,10,0.9,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Thursday,Jun,8,0.9,1.1,7.920000000000001,25.0
Charlotte->South Florida,Light Jet,16:00-18:59,Thursday,Jun,5,0.9,1.1,4.95,5.0
Charlotte->South Florida,Light Jet,19:00-23:59,Thursday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Friday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Friday,Jun,3,0.9,1.1,2.9700000000000006,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Friday,Jun,10,0.9,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Friday,Jun,9,0.9,1.1,8.91,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Friday,Jun,5,0.9,1.1,4.95,5.0
Charlotte->South Florida,Light Jet,19:00-23:59,Friday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Saturday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Saturday,Jun,3,0.9,1.1,2.9700000000000006,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Saturday,Jun,10,0.9,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Saturday,Jun,6,0.9,1.1,5.940000000000001,10.0
Charlotte->South Florida,Light Jet,16:00-18:59,Saturday,Jun,4,0.9,1.1,3.9600000000000004,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Saturday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Sunday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Sunday,Jun,3,0.9,1.1,2.9700000000000006,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Sunday,Jun,10,0.9,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Sunday,Jun,10,0.9,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Sunday,Jun,7,0.9,1.1,6.930000000000001,15.0
Charlotte->South Florida,Light Jet,19:00-23:59,Sunday,Jun,1,0.9,1.1,0.9900000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Monday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Monday,Mar,3,1.15,1.1,3.795,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Monday,Mar,10,1.15,1.1,12.65,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Monday,Mar,8,1.15,1.1,10.12,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Monday,Mar,4,1.15,1.1,5.06,5.0
Charlotte->South Florida,Light Jet,19:00-23:59,Monday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Tuesday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Tuesday,Mar,2,1.15,1.1,2.53,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Tuesday,Mar,9,1.15,1.1,11.385,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Tuesday,Mar,7,1.15,1.1,8.855,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Tuesday,Mar,4,1.15,1.1,5.06,5.0
Charlotte->South Florida,Light Jet,19:00-23:59,Tuesday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Wednesday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Wednesday,Mar,3,1.15,1.1,3.795,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Wednesday,Mar,10,1.15,1.1,12.65,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Wednesday,Mar,8,1.15,1.1,10.12,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Wednesday,Mar,6,1.15,1.1,7.59,20.0
Charlotte->South Florida,Light Jet,19:00-23:59,Wednesday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Thursday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Thursday,Mar,4,1.15,1.1,5.06,5.0
Charlotte->South Florida,Light Jet,09:00-12:59,Thursday,Mar,10,1.15,1.1,12.65,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Thursday,Mar,8,1.15,1.1,10.12,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Thursday,Mar,5,1.15,1.1,6.325,15.0
Charlotte->South Florida,Light Jet,19:00-23:59,Thursday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Friday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Friday,Mar,3,1.15,1.1,3.795,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Friday,Mar,10,1.15,1.1,12.65,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Friday,Mar,9,1.15,1.1,11.385,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Friday,Mar,5,1.15,1.1,6.325,15.0
Charlotte->South Florida,Light Jet,19:00-23:59,Friday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Saturday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Saturday,Mar,3,1.15,1.1,3.795,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Saturday,Mar,10,1.15,1.1,12.65,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Saturday,Mar,6,1.15,1.1,7.59,20.0
Charlotte->South Florida,Light Jet,16:00-18:59,Saturday,Mar,4,1.15,1.1,5.06,5.0
Charlotte->South Florida,Light Jet,19:00-23:59,Saturday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Sunday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Sunday,Mar,3,1.15,1.1,3.795,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Sunday,Mar,10,1.15,1.1,12.65,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Sunday,Mar,10,1.15,1.1,12.65,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Sunday,Mar,7,1.15,1.1,8.855,30.0
Charlotte->South Florida,Light Jet,19:00-23:59,Sunday,Mar,1,1.15,1.1,1.265,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Monday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Monday,May,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Monday,May,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Monday,May,8,1.0,1.1,8.8,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Monday,May,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Monday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Tuesday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Tuesday,May,2,1.0,1.1,2.2,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Tuesday,May,9,1.0,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Tuesday,May,7,1.0,1.1,7.700000000000001,20.0
Charlotte->South Florida,Light Jet,16:00-18:59,Tuesday,May,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Tuesday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Wednesday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Wednesday,May,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Wednesday,May,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Wednesday,May,8,1.0,1.1,8.8,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Wednesday,May,6,1.0,1.1,6.6000000000000005,15.0
Charlotte->South Florida,Light Jet,19:00-23:59,Wednesday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Thursday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Thursday,May,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Thursday,May,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Thursday,May,8,1.0,1.1,8.8,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Thursday,May,5,1.0,1.1,5.5,10.0
Charlotte->South Florida,Light Jet,19:00-23:59,Thursday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Friday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Friday,May,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Friday,May,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Friday,May,9,1.0,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Friday,May,5,1.0,1.1,5.5,10.0
Charlotte->South Florida,Light Jet,19:00-23:59,Friday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Saturday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Saturday,May,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Saturday,May,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Saturday,May,6,1.0,1.1,6.6000000000000005,15.0
Charlotte->South Florida,Light Jet,16:00-18:59,Saturday,May,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Saturday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Sunday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Sunday,May,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Sunday,May,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Sunday,May,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Sunday,May,7,1.0,1.1,7.700000000000001,20.0
Charlotte->South Florida,Light Jet,19:00-23:59,Sunday,May,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Monday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Monday,Nov,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Monday,Nov,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Monday,Nov,8,1.0,1.1,8.8,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Monday,Nov,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Monday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Tuesday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Tuesday,Nov,2,1.0,1.1,2.2,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Tuesday,Nov,9,1.0,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Tuesday,Nov,7,1.0,1.1,7.700000000000001,20.0
Charlotte->South Florida,Light Jet,16:00-18:59,Tuesday,Nov,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Tuesday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Wednesday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Wednesday,Nov,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Wednesday,Nov,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Wednesday,Nov,8,1.0,1.1,8.8,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Wednesday,Nov,6,1.0,1.1,6.6000000000000005,15.0
Charlotte->South Florida,Light Jet,19:00-23:59,Wednesday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Thursday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Thursday,Nov,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Thursday,Nov,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Thursday,Nov,8,1.0,1.1,8.8,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Thursday,Nov,5,1.0,1.1,5.5,10.0
Charlotte->South Florida,Light Jet,19:00-23:59,Thursday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Friday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Friday,Nov,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Friday,Nov,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Friday,Nov,9,1.0,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Friday,Nov,5,1.0,1.1,5.5,10.0
Charlotte->South Florida,Light Jet,19:00-23:59,Friday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Saturday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Saturday,Nov,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Saturday,Nov,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Saturday,Nov,6,1.0,1.1,6.6000000000000005,15.0
Charlotte->South Florida,Light Jet,16:00-18:59,Saturday,Nov,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Saturday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Sunday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Sunday,Nov,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Sunday,Nov,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Sunday,Nov,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Sunday,Nov,7,1.0,1.1,7.700000000000001,20.0
Charlotte->South Florida,Light Jet,19:00-23:59,Sunday,Nov,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Monday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Monday,Oct,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Monday,Oct,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Monday,Oct,8,1.0,1.1,8.8,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Monday,Oct,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Monday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Tuesday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Tuesday,Oct,2,1.0,1.1,2.2,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Tuesday,Oct,9,1.0,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Tuesday,Oct,7,1.0,1.1,7.700000000000001,20.0
Charlotte->South Florida,Light Jet,16:00-18:59,Tuesday,Oct,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Tuesday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Wednesday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Wednesday,Oct,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Wednesday,Oct,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Wednesday,Oct,8,1.0,1.1,8.8,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Wednesday,Oct,6,1.0,1.1,6.6000000000000005,15.0
Charlotte->South Florida,Light Jet,19:00-23:59,Wednesday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Thursday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Thursday,Oct,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Thursday,Oct,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Thursday,Oct,8,1.0,1.1,8.8,30.0
Charlotte->South Florida,Light Jet,16:00-18:59,Thursday,Oct,5,1.0,1.1,5.5,10.0
Charlotte->South Florida,Light Jet,19:00-23:59,Thursday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Friday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Friday,Oct,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Friday,Oct,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Friday,Oct,9,1.0,1.1,9.9,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Friday,Oct,5,1.0,1.1,5.5,10.0
Charlotte->South Florida,Light Jet,19:00-23:59,Friday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Saturday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Saturday,Oct,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Saturday,Oct,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Saturday,Oct,6,1.0,1.1,6.6000000000000005,15.0
Charlotte->South Florida,Light Jet,16:00-18:59,Saturday,Oct,4,1.0,1.1,4.4,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Saturday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Sunday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,07:00-08:59,Sunday,Oct,3,1.0,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Sunday,Oct,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,13:00-15:59,Sunday,Oct,10,1.0,1.1,11.0,35.0
Charlotte->South Florida,Light Jet,16:00-18:59,Sunday,Oct,7,1.0,1.1,7.700000000000001,20.0
Charlotte->South Florida,Light Jet,19:00-23:59,Sunday,Oct,1,1.0,1.1,1.1,-10.0
Charlotte->South Florida,Light Jet,00:00-06:59,Monday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Monday,Sep,3,0.75,1.1,2.475,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Monday,Sep,10,0.75,1.1,8.25,25.0
Charlotte->South Florida,Light Jet,13:00-15:59,Monday,Sep,8,0.75,1.1,6.6000000000000005,15.0
Charlotte->South Florida,Light Jet,16:00-18:59,Monday,Sep,4,0.75,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Monday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Tuesday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Tuesday,Sep,2,0.75,1.1,1.6500000000000001,-5.0
Charlotte->South Florida,Light Jet,09:00-12:59,Tuesday,Sep,9,0.75,1.1,7.425000000000001,20.0
Charlotte->South Florida,Light Jet,13:00-15:59,Tuesday,Sep,7,0.75,1.1,5.775,10.0
Charlotte->South Florida,Light Jet,16:00-18:59,Tuesday,Sep,4,0.75,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Tuesday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Wednesday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Wednesday,Sep,3,0.75,1.1,2.475,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Wednesday,Sep,10,0.75,1.1,8.25,25.0
Charlotte->South Florida,Light Jet,13:00-15:59,Wednesday,Sep,8,0.75,1.1,6.6000000000000005,15.0
Charlotte->South Florida,Light Jet,16:00-18:59,Wednesday,Sep,6,0.75,1.1,4.95,5.0
Charlotte->South Florida,Light Jet,19:00-23:59,Wednesday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Thursday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Thursday,Sep,4,0.75,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Thursday,Sep,10,0.75,1.1,8.25,25.0
Charlotte->South Florida,Light Jet,13:00-15:59,Thursday,Sep,8,0.75,1.1,6.6000000000000005,15.0
Charlotte->South Florida,Light Jet,16:00-18:59,Thursday,Sep,5,0.75,1.1,4.125,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Thursday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Friday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Friday,Sep,3,0.75,1.1,2.475,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Friday,Sep,10,0.75,1.1,8.25,25.0
Charlotte->South Florida,Light Jet,13:00-15:59,Friday,Sep,9,0.75,1.1,7.425000000000001,20.0
Charlotte->South Florida,Light Jet,16:00-18:59,Friday,Sep,5,0.75,1.1,4.125,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Friday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Saturday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Saturday,Sep,3,0.75,1.1,2.475,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Saturday,Sep,10,0.75,1.1,8.25,25.0
Charlotte->South Florida,Light Jet,13:00-15:59,Saturday,Sep,6,0.75,1.1,4.95,5.0
Charlotte->South Florida,Light Jet,16:00-18:59,Saturday,Sep,4,0.75,1.1,3.3000000000000003,0.0
Charlotte->South Florida,Light Jet,19:00-23:59,Saturday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,00:00-06:59,Sunday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Charlotte->South Florida,Light Jet,07:00-08:59,Sunday,Sep,3,0.75,1.1,2.475,0.0
Charlotte->South Florida,Light Jet,09:00-12:59,Sunday,Sep,10,0.75,1.1,8.25,25.0
Charlotte->South Florida,Light Jet,13:00-15:59,Sunday,Sep,10,0.75,1.1,8.25,25.0
Charlotte->South Florida,Light Jet,16:00-18:59,Sunday,Sep,7,0.75,1.1,5.775,10.0
Charlotte->South Florida,Light Jet,19:00-23:59,Sunday,Sep,1,0.75,1.1,0.8250000000000001,-15.0
Chicago->South Florida,Light Jet,00:00-06:59,Monday,Apr,1,1.0,0.85,0.85,-15.0
Chicago->South Florida,Light Jet,07:00-08:59,Monday,Apr,4,1.0,0.85,3.4,0.0
Chicago->South Florida,Light Jet,09:00-12:59,Monday,Apr,10,1.0,0.85,8.5,30.0
Chicago->South Florida,Light Jet,13:00-15:59,Monday,Apr,4,1.0,0.85,3.4,0.0
Chicago->South Florida,Light Jet,16:00-18:59,Monday,Apr,1,1.0,0.85,0.85,-15.0
Chicago->South Florida,Light Jet,19:00-23:59,Monday,Apr,1,1.0,0.85,0.85,-15.0
Chicago->South Florida,Light Jet,00:00-06:59,Tuesday,Apr,1,1.0,0.85,0.85,-15.0
Chicago->South Florida,Light Jet,07:00-08:59,Tuesday,Apr,4,1.0,0.85,3.4,0.0
Chicago->South Florida,Light Jet,09:00-12:59,Tuesday,Apr,9,1.0,0.85,7.6499999999999995,20.0
Chicago->South Florida,Light Jet,13:00-15:59,Tuesday,Apr,6,1.0,0.85,5.1,5.0
Chicago->South Florida,Light Jet,16:00-18:59,Tuesday,Apr,3,1.0,0.85,2.55,0.0
