corridor,month,seasonality_index,cluster_label,slab,intensity
Philadelphia -> Denver,Jul,1.24,core-utilization,1.0x-1.3x,3
Philadelphia -> Denver,Aug,1.45,core-utilization,1.3x-1.6x,4
Philadelphia -> Denver,Sep,0.98,core-utilization,0.7x-1.0x,2
Philadelphia -> Denver,Oct,0.74,core-utilization,0.7x-1.0x,2
Philadelphia -> Denver,Nov,0.59,core-utilization,0.5x-0.7x,1
Philadelphia -> Denver,Dec,1.32,core-utilization,1.3x-1.6x,4
Pittsburgh -> Denver,Jan,1.07,core-utilization,1.0x-1.3x,3
Pittsburgh -> Denver,Feb,1.19,core-utilization,1.0x-1.3x,3
Pittsburgh -> Denver,Mar,1.06,core-utilization,1.0x-1.3x,3
Pittsburgh -> Denver,Apr,0.48,core-utilization,< 0.5x,0
Pittsburgh -> Denver,May,0.69,core-utilization,0.5x-0.7x,1
Pittsburgh -> Denver,Jun,1.16,core-utilization,1.0x-1.3x,3
Pittsburgh -> Denver,Jul,1.3,core-utilization,1.3x-1.6x,4
Pittsburgh -> Denver,Aug,1.19,core-utilization,1.0x-1.3x,3
Pittsburgh -> Denver,Sep,1.45,core-utilization,1.3x-1.6x,4
Pittsburgh -> Denver,Oct,0.91,core-utilization,0.7x-1.0x,2
Pittsburgh -> Denver,Nov,0.71,core-utilization,0.7x-1.0x,2
Pittsburgh -> Denver,Dec,0.79,core-utilization,0.7x-1.0x,2
San Antonio -> Denver,Jan,1.67,core-utilization,>= 1.6x,5
San Antonio -> Denver,Feb,1.53,core-utilization,1.3x-1.6x,4
San Antonio -> Denver,Mar,1.61,core-utilization,>= 1.6x,5
San Antonio -> Denver,Apr,0.44,core-utilization,< 0.5x,0
San Antonio -> Denver,May,0.46,core-utilization,< 0.5x,0
San Antonio -> Denver,Jun,0.69,core-utilization,0.5x-0.7x,1
San Antonio -> Denver,Jul,1.13,core-utilization,1.0x-1.3x,3
San Antonio -> Denver,Aug,0.82,core-utilization,0.7x-1.0x,2
San Antonio -> Denver,Sep,1.0,core-utilization,1.0x-1.3x,3
San Antonio -> Denver,Oct,0.65,core-utilization,0.5x-0.7x,1
San Antonio -> Denver,Nov,0.31,core-utilization,< 0.5x,0
San Antonio -> Denver,Dec,1.69,core-utilization,>= 1.6x,5
San Antonio -> Minneapolis,Jan,0.95,core-utilization,0.7x-1.0x,2
San Antonio -> Minneapolis,Feb,1.33,core-utilization,1.3x-1.6x,4
San Antonio -> Minneapolis,Mar,0.19,core-utilization,< 0.5x,0
San Antonio -> Minneapolis,Apr,0.95,core-utilization,0.7x-1.0x,2
San Antonio -> Minneapolis,May,0.57,core-utilization,0.5x-0.7x,1
San Antonio -> Minneapolis,Jun,1.52,core-utilization,1.3x-1.6x,4
San Antonio -> Minneapolis,Jul,1.14,core-utilization,1.0x-1.3x,3
San Antonio -> Minneapolis,Aug,1.33,core-utilization,1.3x-1.6x,4
San Antonio -> Minneapolis,Sep,0.76,core-utilization,0.7x-1.0x,2
San Antonio -> Minneapolis,Oct,0.57,core-utilization,0.5x-0.7x,1
San Antonio -> Minneapolis,Nov,0.76,core-utilization,0.7x-1.0x,2
San Antonio -> Minneapolis,Dec,1.9,core-utilization,>= 1.6x,5
San Antonio -> South Florida,Jan,0.99,core-utilization,0.7x-1.0x,2
San Antonio -> South Florida,Feb,0.63,core-utilization,0.5x-0.7x,1
San Antonio -> South Florida,Mar,0.9,core-utilization,0.7x-1.0x,2
San Antonio -> South Florida,Apr,0.72,core-utilization,0.7x-1.0x,2
San Antonio -> South Florida,May,0.81,core-utilization,0.7x-1.0x,2
San Antonio -> South Florida,Jun,1.97,core-utilization,>= 1.6x,5
San Antonio -> South Florida,Jul,1.7,core-utilization,>= 1.6x,5
San Antonio -> South Florida,Aug,1.52,core-utilization,1.3x-1.6x,4
San Antonio -> South Florida,Sep,0.45,core-utilization,< 0.5x,0
San Antonio -> South Florida,Oct,0.63,core-utilization,0.5x-0.7x,1
San Antonio -> South Florida,Nov,0.72,core-utilization,0.7x-1.0x,2
San Antonio -> South Florida,Dec,0.99,core-utilization,0.7x-1.0x,2
Seattle -> Phoenix Valley,Jan,1.0,core-utilization,1.0x-1.3x,3
Seattle -> Phoenix Valley,Feb,0.75,core-utilization,0.7x-1.0x,2
Seattle -> Phoenix Valley,Mar,1.25,core-utilization,1.0x-1.3x,3
Seattle -> Phoenix Valley,Apr,0.5,core-utilization,0.5x-0.7x,1
Seattle -> Phoenix Valley,May,1.0,core-utilization,1.0x-1.3x,3
Seattle -> Phoenix Valley,Jun,1.12,core-utilization,1.0x-1.3x,3
Seattle -> Phoenix Valley,Jul,1.0,core-utilization,1.0x-1.3x,3
Seattle -> Phoenix Valley,Aug,1.62,core-utilization,>= 1.6x,5
Seattle -> Phoenix Valley,Sep,1.38,core-utilization,1.3x-1.6x,4
Seattle -> Phoenix Valley,Oct,1.25,core-utilization,1.0x-1.3x,3
Seattle -> Phoenix Valley,Nov,0.5,core-utilization,0.5x-0.7x,1
Seattle -> Phoenix Valley,Dec,0.63,core-utilization,0.5x-0.7x,1
South Florida -> Denver,Jan,1.16,core-utilization,1.0x-1.3x,3
South Florida -> Denver,Feb,1.53,core-utilization,1.3x-1.6x,4
South Florida -> Denver,Mar,1.88,core-utilization,>= 1.6x,5
South Florida -> Denver,Apr,0.66,core-utilization,0.5x-0.7x,1
South Florida -> Denver,May,0.71,core-utilization,0.7x-1.0x,2
South Florida -> Denver,Jun,1.08,core-utilization,1.0x-1.3x,3
South Florida -> Denver,Jul,0.98,core-utilization,0.7x-1.0x,2
South Florida -> Denver,Aug,0.81,core-utilization,0.7x-1.0x,2
South Florida -> Denver,Sep,0.53,core-utilization,0.5x-0.7x,1
South Florida -> Denver,Oct,0.49,core-utilization,< 0.5x,0
South Florida -> Denver,Nov,0.57,core-utilization,0.5x-0.7x,1
South Florida -> Denver,Dec,1.6,core-utilization,>= 1.6x,5
St. Louis -> Denver,Jan,2.14,core-utilization,>= 1.6x,5
St. Louis -> Denver,Feb,1.92,core-utilization,>= 1.6x,5
St. Louis -> Denver,Mar,1.28,core-utilization,1.0x-1.3x,3
St. Louis -> Denver,Apr,0.51,core-utilization,0.5x-0.7x,1
St. Louis -> Denver,May,0.43,core-utilization,< 0.5x,0
St. Louis -> Denver,Jun,1.11,core-utilization,1.0x-1.3x,3
St. Louis -> Denver,Jul,0.98,core-utilization,0.7x-1.0x,2
St. Louis -> Denver,Aug,0.94,core-utilization,0.7x-1.0x,2
St. Louis -> Denver,Sep,0.47,core-utilization,< 0.5x,0
St. Louis -> Denver,Oct,0.81,core-utilization,0.7x-1.0x,2
St. Louis -> Denver,Nov,0.38,core-utilization,< 0.5x,0
St. Louis -> Denver,Dec,1.02,core-utilization,1.0x-1.3x,3
St. Louis -> South Florida,Jan,1.03,core-utilization,1.0x-1.3x,3
St. Louis -> South Florida,Feb,0.67,core-utilization,0.5x-0.7x,1
St. Louis -> South Florida,Mar,1.52,core-utilization,1.3x-1.6x,4
St. Louis -> South Florida,Apr,1.03,core-utilization,1.0x-1.3x,3
St. Louis -> South Florida,May,0.85,core-utilization,0.7x-1.0x,2
St. Louis -> South Florida,Jun,0.85,core-utilization,0.7x-1.0x,2
St. Louis -> South Florida,Jul,1.29,core-utilization,1.0x-1.3x,3
St. Louis -> South Florida,Aug,0.94,core-utilization,0.7x-1.0x,2
St. Louis -> South Florida,Sep,0.8,core-utilization,0.7x-1.0x,2
St. Louis -> South Florida,Oct,0.8,core-utilization,0.7x-1.0x,2
St. Louis -> South Florida,Nov,0.85,core-utilization,0.7x-1.0x,2
St. Louis -> South Florida,Dec,1.38,core-utilization,1.3x-1.6x,4
Atlanta -> Bay Area,Jan,0.34,multi-peak-directional,< 0.5x,0
Atlanta -> Bay Area,Feb,0.79,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Bay Area,Mar,0.7,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Bay Area,Apr,1.63,multi-peak-directional,>= 1.6x,5
Atlanta -> Bay Area,May,0.9,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Bay Area,Jun,0.98,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Bay Area,Jul,0.87,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Bay Area,Aug,1.43,multi-peak-directional,1.3x-1.6x,4
Atlanta -> Bay Area,Sep,0.79,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Bay Area,Oct,1.63,multi-peak-directional,>= 1.6x,5
Atlanta -> Bay Area,Nov,1.26,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Bay Area,Dec,0.67,multi-peak-directional,0.5x-0.7x,1
Atlanta -> LA Basin,Jan,0.9,multi-peak-directional,0.7x-1.0x,2
Atlanta -> LA Basin,Feb,1.22,multi-peak-directional,1.0x-1.3x,3
Atlanta -> LA Basin,Mar,0.94,multi-peak-directional,0.7x-1.0x,2
Atlanta -> LA Basin,Apr,1.2,multi-peak-directional,1.0x-1.3x,3
Atlanta -> LA Basin,May,0.99,multi-peak-directional,0.7x-1.0x,2
Atlanta -> LA Basin,Jun,0.9,multi-peak-directional,0.7x-1.0x,2
Atlanta -> LA Basin,Jul,0.63,multi-peak-directional,0.5x-0.7x,1
Atlanta -> LA Basin,Aug,0.87,multi-peak-directional,0.7x-1.0x,2
Atlanta -> LA Basin,Sep,0.93,multi-peak-directional,0.7x-1.0x,2
Atlanta -> LA Basin,Oct,1.24,multi-peak-directional,1.0x-1.3x,3
Atlanta -> LA Basin,Nov,1.27,multi-peak-directional,1.0x-1.3x,3
Atlanta -> LA Basin,Dec,0.91,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Minneapolis,Jan,0.73,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Minneapolis,Feb,0.18,multi-peak-directional,< 0.5x,0
Atlanta -> Minneapolis,Mar,0.36,multi-peak-directional,< 0.5x,0
Atlanta -> Minneapolis,Apr,1.09,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Minneapolis,May,1.64,multi-peak-directional,>= 1.6x,5
Atlanta -> Minneapolis,Jun,0.36,multi-peak-directional,< 0.5x,0
Atlanta -> Minneapolis,Jul,0.36,multi-peak-directional,< 0.5x,0
Atlanta -> Minneapolis,Aug,0.55,multi-peak-directional,0.5x-0.7x,1
Atlanta -> Minneapolis,Sep,0.18,multi-peak-directional,< 0.5x,0
Atlanta -> Minneapolis,Oct,1.82,multi-peak-directional,>= 1.6x,5
Atlanta -> Minneapolis,Nov,2.18,multi-peak-directional,>= 1.6x,5
Atlanta -> Minneapolis,Dec,2.55,multi-peak-directional,>= 1.6x,5
Atlanta -> Phoenix Valley,Jan,0.83,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Phoenix Valley,Feb,1.32,multi-peak-directional,1.3x-1.6x,4
Atlanta -> Phoenix Valley,Mar,1.29,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Phoenix Valley,Apr,1.45,multi-peak-directional,1.3x-1.6x,4
Atlanta -> Phoenix Valley,May,1.27,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Phoenix Valley,Jun,0.54,multi-peak-directional,0.5x-0.7x,1
Atlanta -> Phoenix Valley,Jul,0.65,multi-peak-directional,0.5x-0.7x,1
Atlanta -> Phoenix Valley,Aug,0.54,multi-peak-directional,0.5x-0.7x,1
Atlanta -> Phoenix Valley,Sep,1.01,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Phoenix Valley,Oct,1.01,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Phoenix Valley,Nov,0.98,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Phoenix Valley,Dec,1.11,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Seattle,Jan,0.57,multi-peak-directional,0.5x-0.7x,1
Atlanta -> Seattle,Feb,0.69,multi-peak-directional,0.5x-0.7x,1
Atlanta -> Seattle,Mar,1.25,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Seattle,Apr,1.13,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Seattle,May,0.81,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Seattle,Jun,0.73,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Seattle,Jul,1.54,multi-peak-directional,1.3x-1.6x,4
Atlanta -> Seattle,Aug,0.93,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Seattle,Sep,1.41,multi-peak-directional,1.3x-1.6x,4
Atlanta -> Seattle,Oct,1.01,multi-peak-directional,1.0x-1.3x,3
Atlanta -> Seattle,Nov,0.97,multi-peak-directional,0.7x-1.0x,2
Atlanta -> Seattle,Dec,0.97,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Atlanta,Jan,0.46,multi-peak-directional,< 0.5x,0
Bay Area -> Atlanta,Feb,1.01,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Atlanta,Mar,0.85,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Atlanta,Apr,1.45,multi-peak-directional,1.3x-1.6x,4
Bay Area -> Atlanta,May,0.76,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Atlanta,Jun,0.98,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Atlanta,Jul,0.68,multi-peak-directional,0.5x-0.7x,1
Bay Area -> Atlanta,Aug,1.64,multi-peak-directional,>= 1.6x,5
Bay Area -> Atlanta,Sep,0.85,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Atlanta,Oct,1.31,multi-peak-directional,1.3x-1.6x,4
Bay Area -> Atlanta,Nov,1.36,multi-peak-directional,1.3x-1.6x,4
Bay Area -> Atlanta,Dec,0.65,multi-peak-directional,0.5x-0.7x,1
Bay Area -> DMV,Jan,0.99,multi-peak-directional,0.7x-1.0x,2
Bay Area -> DMV,Feb,0.75,multi-peak-directional,0.7x-1.0x,2
Bay Area -> DMV,Mar,1.08,multi-peak-directional,1.0x-1.3x,3
Bay Area -> DMV,Apr,1.1,multi-peak-directional,1.0x-1.3x,3
Bay Area -> DMV,May,1.15,multi-peak-directional,1.0x-1.3x,3
Bay Area -> DMV,Jun,1.17,multi-peak-directional,1.0x-1.3x,3
Bay Area -> DMV,Jul,0.84,multi-peak-directional,0.7x-1.0x,2
Bay Area -> DMV,Aug,0.8,multi-peak-directional,0.7x-1.0x,2
Bay Area -> DMV,Sep,1.02,multi-peak-directional,1.0x-1.3x,3
Bay Area -> DMV,Oct,1.13,multi-peak-directional,1.0x-1.3x,3
Bay Area -> DMV,Nov,1.06,multi-peak-directional,1.0x-1.3x,3
Bay Area -> DMV,Dec,0.91,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Dallas,Jan,0.82,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Dallas,Feb,0.73,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Dallas,Mar,0.91,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Dallas,Apr,0.87,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Dallas,May,1.02,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Dallas,Jun,1.09,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Dallas,Jul,1.11,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Dallas,Aug,1.14,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Dallas,Sep,1.17,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Dallas,Oct,1.34,multi-peak-directional,1.3x-1.6x,4
Bay Area -> Dallas,Nov,0.98,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Dallas,Dec,0.82,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Houston,Jan,0.93,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Houston,Feb,1.08,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Houston,Mar,0.82,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Houston,Apr,1.22,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Houston,May,0.77,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Houston,Jun,1.11,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Houston,Jul,0.98,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Houston,Aug,1.18,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Houston,Sep,0.98,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Houston,Oct,1.17,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Houston,Nov,1.06,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Houston,Dec,0.7,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Nashville,Jan,0.87,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Nashville,Feb,0.87,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Nashville,Mar,0.84,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Nashville,Apr,0.81,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Nashville,May,1.21,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Nashville,Jun,1.15,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Nashville,Jul,0.84,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Nashville,Aug,0.93,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Nashville,Sep,1.6,multi-peak-directional,>= 1.6x,5
Bay Area -> Nashville,Oct,1.39,multi-peak-directional,1.3x-1.6x,4
Bay Area -> Nashville,Nov,0.75,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Nashville,Dec,0.72,multi-peak-directional,0.7x-1.0x,2
Bay Area -> New York City,Jan,0.72,multi-peak-directional,0.7x-1.0x,2
Bay Area -> New York City,Feb,0.57,multi-peak-directional,0.5x-0.7x,1
Bay Area -> New York City,Mar,0.8,multi-peak-directional,0.7x-1.0x,2
Bay Area -> New York City,Apr,0.91,multi-peak-directional,0.7x-1.0x,2
Bay Area -> New York City,May,1.13,multi-peak-directional,1.0x-1.3x,3
Bay Area -> New York City,Jun,1.34,multi-peak-directional,1.3x-1.6x,4
Bay Area -> New York City,Jul,0.82,multi-peak-directional,0.7x-1.0x,2
Bay Area -> New York City,Aug,0.95,multi-peak-directional,0.7x-1.0x,2
Bay Area -> New York City,Sep,1.34,multi-peak-directional,1.3x-1.6x,4
Bay Area -> New York City,Oct,1.26,multi-peak-directional,1.0x-1.3x,3
Bay Area -> New York City,Nov,1.27,multi-peak-directional,1.0x-1.3x,3
Bay Area -> New York City,Dec,0.9,multi-peak-directional,0.7x-1.0x,2
Bay Area -> North Florida,Jan,0.95,multi-peak-directional,0.7x-1.0x,2
Bay Area -> North Florida,Feb,0.98,multi-peak-directional,0.7x-1.0x,2
Bay Area -> North Florida,Mar,1.22,multi-peak-directional,1.0x-1.3x,3
Bay Area -> North Florida,Apr,0.68,multi-peak-directional,0.5x-0.7x,1
Bay Area -> North Florida,May,1.07,multi-peak-directional,1.0x-1.3x,3
Bay Area -> North Florida,Jun,0.77,multi-peak-directional,0.7x-1.0x,2
Bay Area -> North Florida,Jul,0.71,multi-peak-directional,0.7x-1.0x,2
Bay Area -> North Florida,Aug,0.95,multi-peak-directional,0.7x-1.0x,2
Bay Area -> North Florida,Sep,1.01,multi-peak-directional,1.0x-1.3x,3
Bay Area -> North Florida,Oct,1.34,multi-peak-directional,1.3x-1.6x,4
Bay Area -> North Florida,Nov,1.28,multi-peak-directional,1.0x-1.3x,3
Bay Area -> North Florida,Dec,1.04,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Philadelphia,Jan,1.18,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Philadelphia,Feb,0.48,multi-peak-directional,< 0.5x,0
Bay Area -> Philadelphia,Mar,0.66,multi-peak-directional,0.5x-0.7x,1
Bay Area -> Philadelphia,Apr,0.83,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Philadelphia,May,1.05,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Philadelphia,Jun,1.4,multi-peak-directional,1.3x-1.6x,4
Bay Area -> Philadelphia,Jul,1.01,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Philadelphia,Aug,0.92,multi-peak-directional,0.7x-1.0x,2
Bay Area -> Philadelphia,Sep,1.31,multi-peak-directional,1.3x-1.6x,4
Bay Area -> Philadelphia,Oct,1.18,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Philadelphia,Nov,1.05,multi-peak-directional,1.0x-1.3x,3
Bay Area -> Philadelphia,Dec,0.92,multi-peak-directional,0.7x-1.0x,2
Bay Area -> San Antonio,Jan,0.65,multi-peak-directional,0.5x-0.7x,1
Bay Area -> San Antonio,Feb,0.7,multi-peak-directional,0.7x-1.0x,2
Bay Area -> San Antonio,Mar,1.08,multi-peak-directional,1.0x-1.3x,3
Bay Area -> San Antonio,Apr,1.08,multi-peak-directional,1.0x-1.3x,3
Bay Area -> San Antonio,May,0.88,multi-peak-directional,0.7x-1.0x,2
Bay Area -> San Antonio,Jun,0.95,multi-peak-directional,0.7x-1.0x,2
Bay Area -> San Antonio,Jul,0.92,multi-peak-directional,0.7x-1.0x,2
Bay Area -> San Antonio,Aug,1.13,multi-peak-directional,1.0x-1.3x,3
Bay Area -> San Antonio,Sep,1.1,multi-peak-directional,1.0x-1.3x,3
Bay Area -> San Antonio,Oct,1.37,multi-peak-directional,1.3x-1.6x,4
Bay Area -> San Antonio,Nov,1.3,multi-peak-directional,1.3x-1.6x,4
Bay Area -> San Antonio,Dec,0.85,multi-peak-directional,0.7x-1.0x,2
Bay Area -> St. Louis,Jan,0.71,multi-peak-directional,0.7x-1.0x,2
Bay Area -> St. Louis,Feb,0.86,multi-peak-directional,0.7x-1.0x,2
Bay Area -> St. Louis,Mar,0.64,multi-peak-directional,0.5x-0.7x,1
Bay Area -> St. Louis,Apr,1.13,multi-peak-directional,1.0x-1.3x,3
Bay Area -> St. Louis,May,1.18,multi-peak-directional,1.0x-1.3x,3
Bay Area -> St. Louis,Jun,1.09,multi-peak-directional,1.0x-1.3x,3
Bay Area -> St. Louis,Jul,1.1,multi-peak-directional,1.0x-1.3x,3
Bay Area -> St. Louis,Aug,1.12,multi-peak-directional,1.0x-1.3x,3
Bay Area -> St. Louis,Sep,1.18,multi-peak-directional,1.0x-1.3x,3
Bay Area -> St. Louis,Oct,1.22,multi-peak-directional,1.0x-1.3x,3
Bay Area -> St. Louis,Nov,1.04,multi-peak-directional,1.0x-1.3x,3
Bay Area -> St. Louis,Dec,0.74,multi-peak-directional,0.7x-1.0x,2
Boston -> Atlanta,Jan,1.06,multi-peak-directional,1.0x-1.3x,3
Boston -> Atlanta,Feb,0.59,multi-peak-directional,0.5x-0.7x,1
Boston -> Atlanta,Mar,0.76,multi-peak-directional,0.7x-1.0x,2
Boston -> Atlanta,Apr,0.88,multi-peak-directional,0.7x-1.0x,2
Boston -> Atlanta,May,1.29,multi-peak-directional,1.0x-1.3x,3
Boston -> Atlanta,Jun,0.65,multi-peak-directional,0.5x-0.7x,1
Boston -> Atlanta,Jul,1.18,multi-peak-directional,1.0x-1.3x,3
Boston -> Atlanta,Aug,1.59,multi-peak-directional,1.3x-1.6x,4
Boston -> Atlanta,Sep,0.76,multi-peak-directional,0.7x-1.0x,2
Boston -> Atlanta,Oct,1.18,multi-peak-directional,1.0x-1.3x,3
Boston -> Atlanta,Nov,1.12,multi-peak-directional,1.0x-1.3x,3
Boston -> Atlanta,Dec,0.94,multi-peak-directional,0.7x-1.0x,2
Boston -> North Florida,Jan,0.87,multi-peak-directional,0.7x-1.0x,2
Boston -> North Florida,Feb,1.02,multi-peak-directional,1.0x-1.3x,3
Boston -> North Florida,Mar,0.96,multi-peak-directional,0.7x-1.0x,2
Boston -> North Florida,Apr,0.81,multi-peak-directional,0.7x-1.0x,2
Boston -> North Florida,May,0.91,multi-peak-directional,0.7x-1.0x,2
Boston -> North Florida,Jun,0.65,multi-peak-directional,0.5x-0.7x,1
Boston -> North Florida,Jul,0.87,multi-peak-directional,0.7x-1.0x,2
Boston -> North Florida,Aug,1.11,multi-peak-directional,1.0x-1.3x,3
Boston -> North Florida,Sep,1.11,multi-peak-directional,1.0x-1.3x,3
Boston -> North Florida,Oct,1.52,multi-peak-directional,1.3x-1.6x,4
Boston -> North Florida,Nov,1.06,multi-peak-directional,1.0x-1.3x,3
Boston -> North Florida,Dec,1.12,multi-peak-directional,1.0x-1.3x,3
Boston -> Phoenix Valley,Jan,0.78,multi-peak-directional,0.7x-1.0x,2
Boston -> Phoenix Valley,Feb,0.9,multi-peak-directional,0.7x-1.0x,2
Boston -> Phoenix Valley,Mar,1.32,multi-peak-directional,1.3x-1.6x,4
Boston -> Phoenix Valley,Apr,0.66,multi-peak-directional,0.5x-0.7x,1
Boston -> Phoenix Valley,May,0.7,multi-peak-directional,0.7x-1.0x,2
Boston -> Phoenix Valley,Jun,0.7,multi-peak-directional,0.7x-1.0x,2
Boston -> Phoenix Valley,Jul,0.78,multi-peak-directional,0.7x-1.0x,2
Boston -> Phoenix Valley,Aug,0.86,multi-peak-directional,0.7x-1.0x,2
Boston -> Phoenix Valley,Sep,0.9,multi-peak-directional,0.7x-1.0x,2
Boston -> Phoenix Valley,Oct,1.89,multi-peak-directional,>= 1.6x,5
Boston -> Phoenix Valley,Nov,1.27,multi-peak-directional,1.0x-1.3x,3
Boston -> Phoenix Valley,Dec,1.23,multi-peak-directional,1.0x-1.3x,3
Charlotte -> LA Basin,Jan,0.75,multi-peak-directional,0.7x-1.0x,2
Charlotte -> LA Basin,Feb,1.16,multi-peak-directional,1.0x-1.3x,3
Charlotte -> LA Basin,Mar,0.96,multi-peak-directional,0.7x-1.0x,2
Charlotte -> LA Basin,Apr,1.23,multi-peak-directional,1.0x-1.3x,3
Charlotte -> LA Basin,May,1.11,multi-peak-directional,1.0x-1.3x,3
Charlotte -> LA Basin,Jun,0.72,multi-peak-directional,0.7x-1.0x,2
Charlotte -> LA Basin,Jul,0.87,multi-peak-directional,0.7x-1.0x,2
Charlotte -> LA Basin,Aug,1.01,multi-peak-directional,1.0x-1.3x,3
Charlotte -> LA Basin,Sep,0.89,multi-peak-directional,0.7x-1.0x,2
Charlotte -> LA Basin,Oct,1.28,multi-peak-directional,1.0x-1.3x,3
Charlotte -> LA Basin,Nov,1.11,multi-peak-directional,1.0x-1.3x,3
Charlotte -> LA Basin,Dec,0.91,multi-peak-directional,0.7x-1.0x,2
Charlotte -> Minneapolis,Jan,0.93,multi-peak-directional,0.7x-1.0x,2
Charlotte -> Minneapolis,Feb,0.79,multi-peak-directional,0.7x-1.0x,2
Charlotte -> Minneapolis,Mar,0.79,multi-peak-directional,0.7x-1.0x,2
Charlotte -> Minneapolis,Apr,1.07,multi-peak-directional,1.0x-1.3x,3
Charlotte -> Minneapolis,May,1.29,multi-peak-directional,1.0x-1.3x,3
Charlotte -> Minneapolis,Jun,0.57,multi-peak-directional,0.5x-0.7x,1
Charlotte -> Minneapolis,Jul,0.29,multi-peak-directional,< 0.5x,0
Charlotte -> Minneapolis,Aug,0.93,multi-peak-directional,0.7x-1.0x,2
Charlotte -> Minneapolis,Sep,1.0,multi-peak-directional,1.0x-1.3x,3
Charlotte -> Minneapolis,Oct,1.21,multi-peak-directional,1.0x-1.3x,3
Charlotte -> Minneapolis,Nov,2.07,multi-peak-directional,>= 1.6x,5
Charlotte -> Minneapolis,Dec,1.07,multi-peak-directional,1.0x-1.3x,3
Charlotte -> Phoenix Valley,Jan,0.76,multi-peak-directional,0.7x-1.0x,2
Charlotte -> Phoenix Valley,Feb,1.06,multi-peak-directional,1.0x-1.3x,3
Charlotte -> Phoenix Valley,Mar,0.91,multi-peak-directional,0.7x-1.0x,2
Charlotte -> Phoenix Valley,Apr,1.1,multi-peak-directional,1.0x-1.3x,3
Charlotte -> Phoenix Valley,May,0.72,multi-peak-directional,0.7x-1.0x,2
