AircraftType,corridor,month,density_pct,cluster_label,slab,intensity
Light Jet,Minneapolis -> Dallas,Mar,2.8,core-utilization,< 4%,0
Light Jet,Minneapolis -> Dallas,Apr,6.52,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Dallas,May,11.8,core-utilization,9%-12%,3
Light Jet,Minneapolis -> Dallas,Jun,10.56,core-utilization,9%-12%,3
Light Jet,Minneapolis -> Dallas,Jul,8.7,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Dallas,Aug,8.7,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Dallas,Sep,10.56,core-utilization,9%-12%,3
Light Jet,Minneapolis -> Dallas,Oct,11.49,core-utilization,9%-12%,3
Light Jet,Minneapolis -> Dallas,Nov,9.32,core-utilization,9%-12%,3
Light Jet,Minneapolis -> Dallas,Dec,6.83,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Detroit,Jan,3.45,core-utilization,< 4%,0
Light Jet,Minneapolis -> Detroit,Feb,5.17,core-utilization,4%-6%,1
Light Jet,Minneapolis -> Detroit,Mar,5.17,core-utilization,4%-6%,1
Light Jet,Minneapolis -> Detroit,Apr,5.17,core-utilization,4%-6%,1
Light Jet,Minneapolis -> Detroit,May,13.79,core-utilization,12%-15%,4
Light Jet,Minneapolis -> Detroit,Jun,5.17,core-utilization,4%-6%,1
Light Jet,Minneapolis -> Detroit,Jul,10.34,core-utilization,9%-12%,3
Light Jet,Minneapolis -> Detroit,Aug,15.52,core-utilization,> 15%,5
Light Jet,Minneapolis -> Detroit,Sep,12.07,core-utilization,12%-15%,4
Light Jet,Minneapolis -> Detroit,Oct,12.07,core-utilization,12%-15%,4
Light Jet,Minneapolis -> Detroit,Nov,12.07,core-utilization,12%-15%,4
Light Jet,Minneapolis -> Detroit,Dec,0.0,core-utilization,< 4%,0
Light Jet,Minneapolis -> Houston,Jan,4.9,core-utilization,4%-6%,1
Light Jet,Minneapolis -> Houston,Feb,1.96,core-utilization,< 4%,0
Light Jet,Minneapolis -> Houston,Mar,6.86,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Houston,Apr,4.9,core-utilization,4%-6%,1
Light Jet,Minneapolis -> Houston,May,7.84,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Houston,Jun,13.73,core-utilization,12%-15%,4
Light Jet,Minneapolis -> Houston,Jul,8.82,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Houston,Aug,3.92,core-utilization,< 4%,0
Light Jet,Minneapolis -> Houston,Sep,11.76,core-utilization,9%-12%,3
Light Jet,Minneapolis -> Houston,Oct,13.73,core-utilization,12%-15%,4
Light Jet,Minneapolis -> Houston,Nov,12.75,core-utilization,12%-15%,4
Light Jet,Minneapolis -> Houston,Dec,8.82,core-utilization,6%-9%,2
Light Jet,Minneapolis -> New York City,Jan,7.66,core-utilization,6%-9%,2
Light Jet,Minneapolis -> New York City,Feb,3.83,core-utilization,< 4%,0
Light Jet,Minneapolis -> New York City,Mar,7.28,core-utilization,6%-9%,2
Light Jet,Minneapolis -> New York City,Apr,4.98,core-utilization,4%-6%,1
Light Jet,Minneapolis -> New York City,May,8.05,core-utilization,6%-9%,2
Light Jet,Minneapolis -> New York City,Jun,6.51,core-utilization,6%-9%,2
Light Jet,Minneapolis -> New York City,Jul,11.11,core-utilization,9%-12%,3
Light Jet,Minneapolis -> New York City,Aug,9.2,core-utilization,9%-12%,3
Light Jet,Minneapolis -> New York City,Sep,15.33,core-utilization,> 15%,5
Light Jet,Minneapolis -> New York City,Oct,9.58,core-utilization,9%-12%,3
Light Jet,Minneapolis -> New York City,Nov,8.81,core-utilization,6%-9%,2
Light Jet,Minneapolis -> New York City,Dec,7.66,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Philadelphia,Jan,1.72,core-utilization,< 4%,0
Light Jet,Minneapolis -> Philadelphia,Feb,1.72,core-utilization,< 4%,0
Light Jet,Minneapolis -> Philadelphia,Mar,6.9,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Philadelphia,Apr,8.62,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Philadelphia,May,15.52,core-utilization,> 15%,5
Light Jet,Minneapolis -> Philadelphia,Jun,12.07,core-utilization,12%-15%,4
Light Jet,Minneapolis -> Philadelphia,Jul,5.17,core-utilization,4%-6%,1
Light Jet,Minneapolis -> Philadelphia,Aug,15.52,core-utilization,> 15%,5
Light Jet,Minneapolis -> Philadelphia,Sep,8.62,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Philadelphia,Oct,13.79,core-utilization,12%-15%,4
Light Jet,Minneapolis -> Philadelphia,Nov,8.62,core-utilization,6%-9%,2
Light Jet,Minneapolis -> Philadelphia,Dec,1.72,core-utilization,< 4%,0
Light Jet,Minneapolis -> St. Louis,Jan,6.0,core-utilization,6%-9%,2
Light Jet,Minneapolis -> St. Louis,Feb,5.0,core-utilization,4%-6%,1
Light Jet,Minneapolis -> St. Louis,Mar,3.0,core-utilization,< 4%,0
Light Jet,Minneapolis -> St. Louis,Apr,9.0,core-utilization,9%-12%,3
Light Jet,Minneapolis -> St. Louis,May,4.0,core-utilization,4%-6%,1
Light Jet,Minneapolis -> St. Louis,Jun,13.0,core-utilization,12%-15%,4
Light Jet,Minneapolis -> St. Louis,Jul,10.0,core-utilization,9%-12%,3
Light Jet,Minneapolis -> St. Louis,Aug,10.0,core-utilization,9%-12%,3
Light Jet,Minneapolis -> St. Louis,Sep,10.0,core-utilization,9%-12%,3
Light Jet,Minneapolis -> St. Louis,Oct,10.0,core-utilization,9%-12%,3
Light Jet,Minneapolis -> St. Louis,Nov,12.0,core-utilization,12%-15%,4
Light Jet,Minneapolis -> St. Louis,Dec,8.0,core-utilization,6%-9%,2
Light Jet,Nashville -> Boston,Jan,4.08,core-utilization,4%-6%,1
Light Jet,Nashville -> Boston,Feb,3.06,core-utilization,< 4%,0
Light Jet,Nashville -> Boston,Mar,3.06,core-utilization,< 4%,0
Light Jet,Nashville -> Boston,Apr,5.61,core-utilization,4%-6%,1
Light Jet,Nashville -> Boston,May,9.18,core-utilization,9%-12%,3
Light Jet,Nashville -> Boston,Jun,12.24,core-utilization,12%-15%,4
Light Jet,Nashville -> Boston,Jul,11.22,core-utilization,9%-12%,3
Light Jet,Nashville -> Boston,Aug,13.27,core-utilization,12%-15%,4
Light Jet,Nashville -> Boston,Sep,14.8,core-utilization,12%-15%,4
Light Jet,Nashville -> Boston,Oct,11.73,core-utilization,9%-12%,3
Light Jet,Nashville -> Boston,Nov,6.12,core-utilization,6%-9%,2
Light Jet,Nashville -> Boston,Dec,5.61,core-utilization,4%-6%,1
Light Jet,Nashville -> DMV,Jan,2.47,core-utilization,< 4%,0
Light Jet,Nashville -> DMV,Feb,2.47,core-utilization,< 4%,0
Light Jet,Nashville -> DMV,Mar,8.64,core-utilization,6%-9%,2
Light Jet,Nashville -> DMV,Apr,9.88,core-utilization,9%-12%,3
Light Jet,Nashville -> DMV,May,2.47,core-utilization,< 4%,0
Light Jet,Nashville -> DMV,Jun,8.64,core-utilization,6%-9%,2
Light Jet,Nashville -> DMV,Jul,8.64,core-utilization,6%-9%,2
Light Jet,Nashville -> DMV,Aug,18.52,core-utilization,> 15%,5
Light Jet,Nashville -> DMV,Sep,14.81,core-utilization,12%-15%,4
Light Jet,Nashville -> DMV,Oct,12.35,core-utilization,12%-15%,4
Light Jet,Nashville -> DMV,Nov,7.41,core-utilization,6%-9%,2
Light Jet,Nashville -> DMV,Dec,3.7,core-utilization,< 4%,0
Light Jet,Nashville -> New York City,Jan,3.18,core-utilization,< 4%,0
Light Jet,Nashville -> New York City,Feb,4.4,core-utilization,4%-6%,1
Light Jet,Nashville -> New York City,Mar,5.62,core-utilization,4%-6%,1
Light Jet,Nashville -> New York City,Apr,7.82,core-utilization,6%-9%,2
Light Jet,Nashville -> New York City,May,10.27,core-utilization,9%-12%,3
Light Jet,Nashville -> New York City,Jun,9.05,core-utilization,9%-12%,3
Light Jet,Nashville -> New York City,Jul,6.11,core-utilization,6%-9%,2
Light Jet,Nashville -> New York City,Aug,10.27,core-utilization,9%-12%,3
Light Jet,Nashville -> New York City,Sep,10.02,core-utilization,9%-12%,3
Light Jet,Nashville -> New York City,Oct,12.47,core-utilization,12%-15%,4
Light Jet,Nashville -> New York City,Nov,10.27,core-utilization,9%-12%,3
Light Jet,Nashville -> New York City,Dec,10.51,core-utilization,9%-12%,3
Light Jet,New York City -> Boston,Jan,0.0,core-utilization,< 4%,0
Light Jet,New York City -> Boston,Feb,0.0,core-utilization,< 4%,0
Light Jet,New York City -> Boston,Mar,0.0,core-utilization,< 4%,0
Light Jet,New York City -> Boston,Apr,21.74,core-utilization,> 15%,5
Light Jet,New York City -> Boston,May,13.04,core-utilization,12%-15%,4
Light Jet,New York City -> Boston,Jun,26.09,core-utilization,> 15%,5
Light Jet,New York City -> Boston,Jul,4.35,core-utilization,4%-6%,1
Light Jet,New York City -> Boston,Aug,13.04,core-utilization,12%-15%,4
Light Jet,New York City -> Boston,Sep,4.35,core-utilization,4%-6%,1
Light Jet,New York City -> Boston,Oct,0.0,core-utilization,< 4%,0
Light Jet,New York City -> Boston,Nov,8.7,core-utilization,6%-9%,2
Light Jet,New York City -> Boston,Dec,8.7,core-utilization,6%-9%,2
Light Jet,New York City -> Chicago,Jan,4.83,core-utilization,4%-6%,1
Light Jet,New York City -> Chicago,Feb,6.28,core-utilization,6%-9%,2
Light Jet,New York City -> Chicago,Mar,6.01,core-utilization,6%-9%,2
Light Jet,New York City -> Chicago,Apr,7.1,core-utilization,6%-9%,2
Light Jet,New York City -> Chicago,May,10.2,core-utilization,9%-12%,3
Light Jet,New York City -> Chicago,Jun,8.2,core-utilization,6%-9%,2
Light Jet,New York City -> Chicago,Jul,8.01,core-utilization,6%-9%,2
Light Jet,New York City -> Chicago,Aug,8.93,core-utilization,6%-9%,2
Light Jet,New York City -> Chicago,Sep,10.29,core-utilization,9%-12%,3
Light Jet,New York City -> Chicago,Oct,11.84,core-utilization,9%-12%,3
Light Jet,New York City -> Chicago,Nov,10.66,core-utilization,9%-12%,3
Light Jet,New York City -> Chicago,Dec,7.65,core-utilization,6%-9%,2
Light Jet,New York City -> Dallas,Jan,2.78,core-utilization,< 4%,0
Light Jet,New York City -> Dallas,Feb,4.63,core-utilization,4%-6%,1
Light Jet,New York City -> Dallas,Mar,8.33,core-utilization,6%-9%,2
Light Jet,New York City -> Dallas,Apr,6.48,core-utilization,6%-9%,2
Light Jet,New York City -> Dallas,May,10.19,core-utilization,9%-12%,3
Light Jet,New York City -> Dallas,Jun,10.65,core-utilization,9%-12%,3
Light Jet,New York City -> Dallas,Jul,7.87,core-utilization,6%-9%,2
Light Jet,New York City -> Dallas,Aug,7.87,core-utilization,6%-9%,2
Light Jet,New York City -> Dallas,Sep,13.43,core-utilization,12%-15%,4
Light Jet,New York City -> Dallas,Oct,11.57,core-utilization,9%-12%,3
Light Jet,New York City -> Dallas,Nov,7.87,core-utilization,6%-9%,2
Light Jet,New York City -> Dallas,Dec,8.33,core-utilization,6%-9%,2
Light Jet,New York City -> Houston,Jan,3.49,core-utilization,< 4%,0
Light Jet,New York City -> Houston,Feb,10.47,core-utilization,9%-12%,3
Light Jet,New York City -> Houston,Mar,4.65,core-utilization,4%-6%,1
Light Jet,New York City -> Houston,Apr,5.81,core-utilization,4%-6%,1
Light Jet,New York City -> Houston,May,3.49,core-utilization,< 4%,0
Light Jet,New York City -> Houston,Jun,15.12,core-utilization,> 15%,5
Light Jet,New York City -> Houston,Jul,6.98,core-utilization,6%-9%,2
Light Jet,New York City -> Houston,Aug,6.98,core-utilization,6%-9%,2
Light Jet,New York City -> Houston,Sep,8.14,core-utilization,6%-9%,2
Light Jet,New York City -> Houston,Oct,16.28,core-utilization,> 15%,5
Light Jet,New York City -> Houston,Nov,13.95,core-utilization,12%-15%,4
Light Jet,New York City -> Houston,Dec,4.65,core-utilization,4%-6%,1
Light Jet,New York City -> San Antonio,Jan,0.0,core-utilization,< 4%,0
Light Jet,New York City -> San Antonio,Feb,0.0,core-utilization,< 4%,0
Light Jet,New York City -> San Antonio,Mar,7.32,core-utilization,6%-9%,2
Light Jet,New York City -> San Antonio,Apr,0.0,core-utilization,< 4%,0
Light Jet,New York City -> San Antonio,May,12.2,core-utilization,12%-15%,4
Light Jet,New York City -> San Antonio,Jun,9.76,core-utilization,9%-12%,3
Light Jet,New York City -> San Antonio,Jul,2.44,core-utilization,< 4%,0
Light Jet,New York City -> San Antonio,Aug,19.51,core-utilization,> 15%,5
Light Jet,New York City -> San Antonio,Sep,14.63,core-utilization,12%-15%,4
Light Jet,New York City -> San Antonio,Oct,21.95,core-utilization,> 15%,5
Light Jet,New York City -> San Antonio,Nov,9.76,core-utilization,9%-12%,3
Light Jet,New York City -> San Antonio,Dec,2.44,core-utilization,< 4%,0
Light Jet,New York City -> St. Louis,Jan,5.71,core-utilization,4%-6%,1
Light Jet,New York City -> St. Louis,Feb,6.29,core-utilization,6%-9%,2
Light Jet,New York City -> St. Louis,Mar,7.71,core-utilization,6%-9%,2
Light Jet,New York City -> St. Louis,Apr,6.29,core-utilization,6%-9%,2
Light Jet,New York City -> St. Louis,May,8.57,core-utilization,6%-9%,2
Light Jet,New York City -> St. Louis,Jun,9.14,core-utilization,9%-12%,3
Light Jet,New York City -> St. Louis,Jul,6.86,core-utilization,6%-9%,2
Light Jet,New York City -> St. Louis,Aug,7.43,core-utilization,6%-9%,2
Light Jet,New York City -> St. Louis,Sep,13.43,core-utilization,12%-15%,4
Light Jet,New York City -> St. Louis,Oct,11.71,core-utilization,9%-12%,3
Light Jet,New York City -> St. Louis,Nov,8.86,core-utilization,6%-9%,2
Light Jet,New York City -> St. Louis,Dec,8.0,core-utilization,6%-9%,2
Light Jet,Philadelphia -> St. Louis,Jan,2.22,core-utilization,< 4%,0
Light Jet,Philadelphia -> St. Louis,Feb,6.67,core-utilization,6%-9%,2
Light Jet,Philadelphia -> St. Louis,Mar,6.67,core-utilization,6%-9%,2
Light Jet,Philadelphia -> St. Louis,Apr,11.11,core-utilization,9%-12%,3
Light Jet,Philadelphia -> St. Louis,May,15.56,core-utilization,> 15%,5
Light Jet,Philadelphia -> St. Louis,Jun,7.78,core-utilization,6%-9%,2
Light Jet,Philadelphia -> St. Louis,Jul,4.44,core-utilization,4%-6%,1
Light Jet,Philadelphia -> St. Louis,Aug,10.0,core-utilization,9%-12%,3
Light Jet,Philadelphia -> St. Louis,Sep,11.11,core-utilization,9%-12%,3
Light Jet,Philadelphia -> St. Louis,Oct,16.67,core-utilization,> 15%,5
Light Jet,Philadelphia -> St. Louis,Nov,5.56,core-utilization,4%-6%,1
Light Jet,Philadelphia -> St. Louis,Dec,2.22,core-utilization,< 4%,0
Light Jet,Pittsburgh -> Atlanta,Jan,5.71,core-utilization,4%-6%,1
Light Jet,Pittsburgh -> Atlanta,Feb,8.57,core-utilization,6%-9%,2
Light Jet,Pittsburgh -> Atlanta,Mar,5.71,core-utilization,4%-6%,1
Light Jet,Pittsburgh -> Atlanta,Apr,14.29,core-utilization,12%-15%,4
Light Jet,Pittsburgh -> Atlanta,May,5.71,core-utilization,4%-6%,1
Light Jet,Pittsburgh -> Atlanta,Jun,8.57,core-utilization,6%-9%,2
Light Jet,Pittsburgh -> Atlanta,Jul,7.14,core-utilization,6%-9%,2
Light Jet,Pittsburgh -> Atlanta,Aug,8.57,core-utilization,6%-9%,2
Light Jet,Pittsburgh -> Atlanta,Sep,14.29,core-utilization,12%-15%,4
Light Jet,Pittsburgh -> Atlanta,Oct,17.14,core-utilization,> 15%,5
Light Jet,Pittsburgh -> Atlanta,Nov,2.86,core-utilization,< 4%,0
Light Jet,Pittsburgh -> Atlanta,Dec,1.43,core-utilization,< 4%,0
Light Jet,Pittsburgh -> New York City,Jan,0.0,core-utilization,< 4%,0
Light Jet,Pittsburgh -> New York City,Feb,0.0,core-utilization,< 4%,0
Light Jet,Pittsburgh -> New York City,Mar,3.57,core-utilization,< 4%,0
Light Jet,Pittsburgh -> New York City,Apr,14.29,core-utilization,12%-15%,4
Light Jet,Pittsburgh -> New York City,May,7.14,core-utilization,6%-9%,2
Light Jet,Pittsburgh -> New York City,Jun,10.71,core-utilization,9%-12%,3
Light Jet,Pittsburgh -> New York City,Jul,10.71,core-utilization,9%-12%,3
Light Jet,Pittsburgh -> New York City,Aug,7.14,core-utilization,6%-9%,2
Light Jet,Pittsburgh -> New York City,Sep,14.29,core-utilization,12%-15%,4
Light Jet,Pittsburgh -> New York City,Oct,21.43,core-utilization,> 15%,5
Light Jet,Pittsburgh -> New York City,Nov,10.71,core-utilization,9%-12%,3
Light Jet,Pittsburgh -> New York City,Dec,0.0,core-utilization,< 4%,0
Light Jet,San Antonio -> Boston,Jan,4.55,core-utilization,4%-6%,1
Light Jet,San Antonio -> Boston,Feb,0.0,core-utilization,< 4%,0
Light Jet,San Antonio -> Boston,Mar,13.64,core-utilization,12%-15%,4
Light Jet,San Antonio -> Boston,Apr,4.55,core-utilization,4%-6%,1
Light Jet,San Antonio -> Boston,May,0.0,core-utilization,< 4%,0
Light Jet,San Antonio -> Boston,Jun,18.18,core-utilization,> 15%,5
Light Jet,San Antonio -> Boston,Jul,4.55,core-utilization,4%-6%,1
Light Jet,San Antonio -> Boston,Aug,4.55,core-utilization,4%-6%,1
Light Jet,San Antonio -> Boston,Sep,18.18,core-utilization,> 15%,5
Light Jet,San Antonio -> Boston,Oct,13.64,core-utilization,12%-15%,4
Light Jet,San Antonio -> Boston,Nov,13.64,core-utilization,12%-15%,4
Light Jet,San Antonio -> Boston,Dec,4.55,core-utilization,4%-6%,1
Light Jet,San Antonio -> Chicago,Jan,2.78,core-utilization,< 4%,0
Light Jet,San Antonio -> Chicago,Feb,4.17,core-utilization,4%-6%,1
Light Jet,San Antonio -> Chicago,Mar,7.64,core-utilization,6%-9%,2
Light Jet,San Antonio -> Chicago,Apr,7.64,core-utilization,6%-9%,2
Light Jet,San Antonio -> Chicago,May,6.94,core-utilization,6%-9%,2
Light Jet,San Antonio -> Chicago,Jun,6.94,core-utilization,6%-9%,2
Light Jet,San Antonio -> Chicago,Jul,9.03,core-utilization,9%-12%,3
Light Jet,San Antonio -> Chicago,Aug,11.81,core-utilization,9%-12%,3
Light Jet,San Antonio -> Chicago,Sep,15.28,core-utilization,> 15%,5
Light Jet,San Antonio -> Chicago,Oct,11.81,core-utilization,9%-12%,3
Light Jet,San Antonio -> Chicago,Nov,10.42,core-utilization,9%-12%,3
Light Jet,San Antonio -> Chicago,Dec,5.56,core-utilization,4%-6%,1
Light Jet,San Antonio -> Pittsburgh,Jan,6.67,core-utilization,6%-9%,2
Light Jet,San Antonio -> Pittsburgh,Feb,0.0,core-utilization,< 4%,0
Light Jet,San Antonio -> Pittsburgh,Mar,13.33,core-utilization,12%-15%,4
Light Jet,San Antonio -> Pittsburgh,Apr,10.0,core-utilization,9%-12%,3
Light Jet,San Antonio -> Pittsburgh,May,3.33,core-utilization,< 4%,0
Light Jet,San Antonio -> Pittsburgh,Jun,6.67,core-utilization,6%-9%,2
Light Jet,San Antonio -> Pittsburgh,Jul,3.33,core-utilization,< 4%,0
Light Jet,San Antonio -> Pittsburgh,Aug,20.0,core-utilization,> 15%,5
Light Jet,San Antonio -> Pittsburgh,Sep,3.33,core-utilization,< 4%,0
Light Jet,San Antonio -> Pittsburgh,Oct,20.0,core-utilization,> 15%,5
Light Jet,San Antonio -> Pittsburgh,Nov,10.0,core-utilization,9%-12%,3
Light Jet,San Antonio -> Pittsburgh,Dec,3.33,core-utilization,< 4%,0
Light Jet,San Antonio -> Seattle,Jan,6.06,core-utilization,6%-9%,2
Light Jet,San Antonio -> Seattle,Feb,6.06,core-utilization,6%-9%,2
Light Jet,San Antonio -> Seattle,Mar,9.09,core-utilization,9%-12%,3
Light Jet,San Antonio -> Seattle,Apr,3.03,core-utilization,< 4%,0
Light Jet,San Antonio -> Seattle,May,6.06,core-utilization,6%-9%,2
Light Jet,San Antonio -> Seattle,Jun,6.06,core-utilization,6%-9%,2
Light Jet,San Antonio -> Seattle,Jul,9.09,core-utilization,9%-12%,3
Light Jet,San Antonio -> Seattle,Aug,12.12,core-utilization,12%-15%,4
Light Jet,San Antonio -> Seattle,Sep,15.15,core-utilization,> 15%,5
Light Jet,San Antonio -> Seattle,Oct,12.12,core-utilization,12%-15%,4
Light Jet,San Antonio -> Seattle,Nov,9.09,core-utilization,9%-12%,3
Light Jet,San Antonio -> Seattle,Dec,6.06,core-utilization,6%-9%,2
Light Jet,Seattle -> Atlanta,Jan,0.0,core-utilization,< 4%,0
Light Jet,Seattle -> Atlanta,Feb,4.76,core-utilization,4%-6%,1
Light Jet,Seattle -> Atlanta,Mar,4.76,core-utilization,4%-6%,1
Light Jet,Seattle -> Atlanta,Apr,0.0,core-utilization,< 4%,0
Light Jet,Seattle -> Atlanta,May,14.29,core-utilization,12%-15%,4
Light Jet,Seattle -> Atlanta,Jun,4.76,core-utilization,4%-6%,1
Light Jet,Seattle -> Atlanta,Jul,9.52,core-utilization,9%-12%,3
Light Jet,Seattle -> Atlanta,Aug,4.76,core-utilization,4%-6%,1
Light Jet,Seattle -> Atlanta,Sep,28.57,core-utilization,> 15%,5
Light Jet,Seattle -> Atlanta,Oct,0.0,core-utilization,< 4%,0
Light Jet,Seattle -> Atlanta,Nov,28.57,core-utilization,> 15%,5
Light Jet,Seattle -> Atlanta,Dec,0.0,core-utilization,< 4%,0
Light Jet,Seattle -> Houston,Jan,0.0,core-utilization,< 4%,0
Light Jet,Seattle -> Houston,Feb,4.17,core-utilization,4%-6%,1
Light Jet,Seattle -> Houston,Mar,0.0,core-utilization,< 4%,0
Light Jet,Seattle -> Houston,Apr,4.17,core-utilization,4%-6%,1
Light Jet,Seattle -> Houston,May,16.67,core-utilization,> 15%,5
Light Jet,Seattle -> Houston,Jun,8.33,core-utilization,6%-9%,2
Light Jet,Seattle -> Houston,Jul,8.33,core-utilization,6%-9%,2
Light Jet,Seattle -> Houston,Aug,12.5,core-utilization,12%-15%,4
Light Jet,Seattle -> Houston,Sep,8.33,core-utilization,6%-9%,2
Light Jet,Seattle -> Houston,Oct,12.5,core-utilization,12%-15%,4
Light Jet,Seattle -> Houston,Nov,16.67,core-utilization,> 15%,5
Light Jet,Seattle -> Houston,Dec,8.33,core-utilization,6%-9%,2
Light Jet,St. Louis -> Bay Area,Jan,1.69,core-utilization,< 4%,0
Light Jet,St. Louis -> Bay Area,Feb,6.78,core-utilization,6%-9%,2
Light Jet,St. Louis -> Bay Area,Mar,10.17,core-utilization,9%-12%,3
Light Jet,St. Louis -> Bay Area,Apr,8.47,core-utilization,6%-9%,2
Light Jet,St. Louis -> Bay Area,May,8.47,core-utilization,6%-9%,2
Light Jet,St. Louis -> Bay Area,Jun,8.47,core-utilization,6%-9%,2
Light Jet,St. Louis -> Bay Area,Jul,8.47,core-utilization,6%-9%,2
Light Jet,St. Louis -> Bay Area,Aug,20.34,core-utilization,> 15%,5
Light Jet,St. Louis -> Bay Area,Sep,10.17,core-utilization,9%-12%,3
Light Jet,St. Louis -> Bay Area,Oct,15.25,core-utilization,> 15%,5
Light Jet,St. Louis -> Bay Area,Nov,0.0,core-utilization,< 4%,0
Light Jet,St. Louis -> Bay Area,Dec,1.69,core-utilization,< 4%,0
Light Jet,St. Louis -> Boston,Jan,5.33,core-utilization,4%-6%,1
Light Jet,St. Louis -> Boston,Feb,7.69,core-utilization,6%-9%,2
Light Jet,St. Louis -> Boston,Mar,5.92,core-utilization,4%-6%,1
Light Jet,St. Louis -> Boston,Apr,5.33,core-utilization,4%-6%,1
Light Jet,St. Louis -> Boston,May,7.69,core-utilization,6%-9%,2
Light Jet,St. Louis -> Boston,Jun,8.88,core-utilization,6%-9%,2
Light Jet,St. Louis -> Boston,Jul,8.28,core-utilization,6%-9%,2
Light Jet,St. Louis -> Boston,Aug,7.69,core-utilization,6%-9%,2
Light Jet,St. Louis -> Boston,Sep,13.02,core-utilization,12%-15%,4
Light Jet,St. Louis -> Boston,Oct,11.83,core-utilization,9%-12%,3
Light Jet,St. Louis -> Boston,Nov,11.24,core-utilization,9%-12%,3
Light Jet,St. Louis -> Boston,Dec,7.1,core-utilization,6%-9%,2
Light Jet,St. Louis -> Charlotte,Jan,4.55,core-utilization,4%-6%,1
Light Jet,St. Louis -> Charlotte,Feb,2.53,core-utilization,< 4%,0
Light Jet,St. Louis -> Charlotte,Mar,3.54,core-utilization,< 4%,0
Light Jet,St. Louis -> Charlotte,Apr,14.65,core-utilization,12%-15%,4
Light Jet,St. Louis -> Charlotte,May,8.08,core-utilization,6%-9%,2
Light Jet,St. Louis -> Charlotte,Jun,13.13,core-utilization,12%-15%,4
Light Jet,St. Louis -> Charlotte,Jul,7.07,core-utilization,6%-9%,2
Light Jet,St. Louis -> Charlotte,Aug,10.1,core-utilization,9%-12%,3
Light Jet,St. Louis -> Charlotte,Sep,14.65,core-utilization,12%-15%,4
Light Jet,St. Louis -> Charlotte,Oct,9.6,core-utilization,9%-12%,3
Light Jet,St. Louis -> Charlotte,Nov,6.06,core-utilization,6%-9%,2
Light Jet,St. Louis -> Charlotte,Dec,6.06,core-utilization,6%-9%,2
